作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	9	8
2	0	9	9	8	7
3	1	5	6	8	5
4	6	7	13	6	7
5	9	1	10	10	2
6	9	1	10	5	6
7	9	3	12	6	6
8	10	10	20	10	8
9	10	1	11	8	7
10	10	7	17	7	8
11	11	5	16	9	1
12	11	6	17	6	7
13	11	10	21	10	5
14	12	9	21	8	6
15	13	7	20	10	8
16	16	8	24	10	4
17	16	10	26	7	8
18	17	1	18	5	7
19	17	4	21	6	8
20	17	4	21	10	5
21	17	3	20	10	7
22	20	4	24	6	7
23	20	7	27	6	8
24	20	6	26	7	4
25	21	10	31	6	8
26	21	4	25	9	8
27	21	4	25	7	3
28	21	2	23	7	6
29	24	7	31	8	6
30	24	7	31	10	1
31	25	8	33	10	5
32	25	4	29	9	1
33	25	6	31	6	7
34	26	4	30	6	3
35	26	4	30	8	1
36	27	7	34	9	5
37	27	7	34	10	6
38	29	2	31	5	8
39	30	8	38	10	5
40	30	4	34	7	8
41	30	3	33	5	2
42	31	8	39	7	1
43	31	2	33	6	8
44	31	3	34	5	2
45	33	6	39	7	3
46	33	4	37	6	5
47	33	6	39	5	7
48	33	7	40	9	4
49	34	9	43	10	2
50	34	8	42	7	5
51	34	3	37	8	1
52	35	3	38	9	1
53	35	10	45	6	2
54	36	1	37	5	6
55	37	4	41	6	5
56	37	10	47	9	1
57	38	6	44	6	1
58	39	1	40	10	6
59	39	2	41	5	6
60	40	10	50	10	3
61	40	4	44	9	1
62	40	4	44	10	3
63	41	9	50	10	2
64	41	4	45	8	1
65	42	9	51	10	5
66	42	10	52	5	6
67	42	10	52	5	8
68	43	10	53	6	2
69	43	8	51	7	4
70	43	9	52	10	1
71	45	7	52	10	4
72	45	5	50	10	8
73	50	5	55	8	2
74	50	1	51	7	8
75	51	1	52	10	8
76	51	9	60	7	2
77	51	6	57	6	2
78	52	2	54	9	5
79	52	10	62	5	4
80	52	7	59	6	1
81	53	2	55	8	1
82	53	4	57	8	5
83	53	10	63	8	2
84	54	8	62	5	2
85	54	1	55	9	7
86	55	3	58	7	6
87	55	10	65	10	7
88	55	8	63	7	3
89	55	1	56	5	8
90	56	6	62	9	6
91	56	8	64	10	5
92	57	6	63	5	1
93	59	8	67	6	7
94	59	9	68	7	8
95	62	5	67	5	6
96	63	7	70	10	8
97	63	9	72	5	7
98	63	7	70	7	8
99	65	7	72	9	3
100	67	6	73	7	3
101	67	1	68	5	1
102	70	10	80	5	2
103	70	9	79	8	7
104	72	2	74	7	4
105	72	4	76	9	4
106	72	1	73	7	2
107	73	2	75	8	5
108	73	8	81	6	8
109	74	5	79	10	6
110	75	7	82	7	6
111	76	10	86	9	2
112	76	5	81	5	2
113	79	8	87	9	4
114	79	4	83	8	8
115	81	4	85	7	5
116	86	8	94	8	7
117	87	7	94	7	4
118	94	3	97	8	6
119	94	5	99	7	8
120	97	2	99	7	4
