作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	6	2
2	0	9	9	10	3
3	6	5	11	8	4
4	6	9	15	9	5
5	7	3	10	9	8
6	9	3	12	10	8
7	9	4	13	10	7
8	10	4	14	7	4
9	10	1	11	10	6
10	11	10	21	5	1
11	11	1	12	10	1
12	11	2	13	6	1
13	12	1	13	6	3
14	12	7	19	9	5
15	13	3	16	7	7
16	13	8	21	7	6
17	14	5	19	8	2
18	14	3	17	7	8
19	16	2	18	7	8
20	16	4	20	5	2
21	19	6	25	5	8
22	19	1	20	9	7
23	20	4	24	5	2
24	20	9	29	8	7
25	20	3	23	5	3
26	21	10	31	5	5
27	21	4	25	8	6
28	21	5	26	6	3
29	23	2	25	10	7
30	25	10	35	5	4
31	25	8	33	8	2
32	25	8	33	6	7
33	26	2	28	7	2
34	26	7	33	6	7
35	26	2	28	7	4
36	28	10	38	5	8
37	29	9	38	8	7
38	29	6	35	10	8
39	29	9	38	6	4
40	33	6	39	5	1
41	33	4	37	9	1
42	33	4	37	7	1
43	35	8	43	9	8
44	35	7	42	5	8
45	37	8	45	10	1
46	38	4	42	5	5
47	42	10	52	10	6
48	43	2	45	8	7
49	45	9	54	9	7
50	45	7	52	7	7
51	52	1	53	10	6
52	52	8	60	6	6
53	52	1	53	6	1
54	52	1	53	10	6
55	53	2	55	9	3
56	54	9	63	10	4
57	54	8	62	9	1
58	54	1	55	9	5
59	55	10	65	9	2
60	55	10	65	5	5
61	55	3	58	5	4
62	56	10	66	10	4
63	58	2	60	7	5
64	60	2	62	5	8
65	60	2	62	5	1
66	62	1	63	5	5
67	62	7	69	5	3
68	63	1	64	5	8
69	63	8	71	9	6
70	64	7	71	10	6
71	64	4	68	10	4
72	65	5	70	6	5
73	68	4	72	5	5
74	69	10	79	9	6
75	70	9	79	10	2
76	71	3	74	5	5
77	71	2	73	9	7
78	73	7	80	9	5
79	74	1	75	9	8
80	75	3	78	6	5
81	78	8	86	5	1
82	78	5	83	8	5
83	78	4	82	6	4
84	79	8	87	7	4
85	79	5	84	10	6
86	80	3	83	9	1
87	80	8	88	7	3
88	82	1	83	8	6
89	83	3	86	6	4
90	83	3	86	6	8
91	84	4	88	9	3
92	86	6	92	10	1
93	86	4	90	5	5
94	87	7	94	9	2
95	88	10	98	8	5
96	90	6	96	6	7
97	92	5	97	7	3
98	94	5	99	9	7
99	96	7	103	9	5
100	96	1	97	6	5
101	96	1	97	5	3
102	97	5	102	9	3
103	97	1	98	6	8
104	98	10	108	6	4
105	98	10	108	6	1
106	102	7	109	6	3
107	103	2	105	8	4
108	105	4	109	10	6
109	108	2	110	5	5
110	108	7	115	8	6
111	109	5	114	9	3
112	109	4	113	10	3
113	110	3	113	8	1
114	113	3	116	8	1
115	113	2	115	9	7
116	115	10	125	9	6
117	116	4	120	5	6
118	120	1	121	9	4
119	121	3	124	8	6
120	125	7	132	9	2
