作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	9	2
2	0	1	1	8	8
3	0	3	3	9	7
4	1	3	4	6	7
5	3	2	5	10	6
6	3	6	9	8	7
7	4	4	8	7	3
8	4	6	10	6	5
9	5	3	8	8	3
10	5	8	13	8	1
11	8	3	11	5	4
12	8	7	15	8	3
13	9	6	15	9	7
14	9	7	16	9	4
15	9	10	19	6	5
16	10	7	17	6	6
17	10	2	12	9	6
18	15	10	25	9	6
19	15	7	22	9	4
20	15	7	22	8	6
21	16	4	20	8	1
22	16	1	17	7	3
23	16	1	17	6	7
24	17	6	23	9	3
25	17	1	18	9	7
26	18	2	20	10	6
27	18	1	19	7	4
28	19	5	24	8	3
29	19	3	22	8	2
30	20	9	29	6	8
31	20	3	23	5	8
32	20	7	27	7	3
33	21	5	26	7	7
34	22	4	26	10	6
35	22	4	26	8	5
36	23	10	33	9	2
37	23	2	25	9	8
38	23	7	30	7	1
39	24	4	28	5	3
40	24	5	29	5	8
41	25	7	32	6	5
42	25	5	30	8	4
43	26	5	31	8	6
44	26	7	33	7	4
45	26	7	33	5	4
46	27	10	37	5	6
47	27	1	28	5	6
48	28	6	34	8	6
49	28	5	33	8	1
50	30	10	40	10	5
51	30	1	31	10	8
52	30	10	40	8	2
53	31	1	32	5	7
54	31	4	35	10	4
55	32	2	34	10	4
56	32	7	39	6	3
57	33	9	42	5	3
58	33	4	37	9	4
59	35	7	42	6	8
60	35	6	41	9	6
61	37	9	46	7	5
62	37	4	41	9	3
63	39	6	45	7	1
64	40	3	43	5	1
65	40	4	44	6	6
66	41	1	42	8	8
67	41	9	50	6	5
68	41	1	42	5	2
69	42	6	48	10	3
70	42	9	51	7	7
71	44	1	45	9	8
72	44	10	54	7	5
73	45	2	47	5	6
74	45	4	49	8	7
75	46	1	47	10	2
76	46	2	48	7	5
77	46	9	55	6	2
78	47	7	54	5	3
79	48	4	52	6	3
80	48	9	57	9	1
81	48	2	50	9	8
82	50	2	52	5	2
83	50	9	59	10	3
84	50	6	56	5	5
85	54	2	56	7	4
86	54	4	58	8	8
87	55	4	59	8	1
88	56	2	58	5	4
89	57	5	62	5	1
90	58	5	63	5	6
91	58	10	68	8	2
92	58	10	68	5	2
93	58	5	63	7	8
94	59	5	64	9	2
95	59	2	61	7	6
96	61	9	70	10	5
97	62	2	64	8	4
98	62	2	64	5	7
99	64	4	68	10	2
100	64	6	70	8	7
101	65	2	67	9	8
102	68	2	70	7	4
103	68	7	75	8	4
104	68	6	74	10	3
105	69	10	79	5	6
106	70	2	72	6	2
107	72	1	73	6	1
108	72	5	77	7	5
109	74	8	82	9	8
110	74	6	80	10	8
111	75	3	78	8	8
112	77	1	78	6	6
113	78	2	80	8	8
114	79	7	86	7	2
115	80	4	84	10	2
116	80	5	85	8	1
117	84	1	85	7	3
118	85	7	92	5	6
119	86	3	89	9	6
120	92	6	98	8	8
