作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	10	8
2	0	5	5	10	2
3	0	2	2	10	4
4	2	1	3	8	3
5	2	6	8	6	6
6	3	5	8	9	5
7	5	5	10	7	2
8	5	6	11	6	5
9	5	2	7	7	4
10	7	1	8	7	7
11	7	10	17	9	8
12	8	9	17	9	8
13	8	9	17	5	1
14	9	6	15	10	3
15	9	8	17	7	4
16	11	10	21	10	6
17	11	6	17	9	6
18	11	7	18	7	4
19	15	1	16	9	8
20	17	4	21	5	1
21	17	1	18	8	3
22	17	6	23	10	4
23	18	1	19	7	8
24	18	9	27	8	6
25	18	10	28	8	8
26	19	8	27	10	2
27	19	1	20	9	5
28	19	10	29	6	8
29	20	2	22	6	8
30	21	5	26	5	7
31	21	9	30	7	2
32	22	9	31	10	7
33	26	5	31	10	1
34	27	2	29	9	7
35	27	1	28	9	7
36	28	3	31	10	4
37	29	7	36	7	3
38	29	9	38	6	5
39	31	4	35	10	3
40	31	6	37	8	2
41	31	1	32	7	2
42	35	8	43	9	4
43	37	2	39	7	6
44	37	10	47	10	3
45	38	7	45	7	5
46	38	1	39	6	6
47	38	9	47	10	3
48	39	3	42	8	3
49	42	4	46	7	1
50	43	7	50	8	3
51	43	6	49	5	7
52	44	7	51	5	7
53	45	9	54	5	4
54	46	8	54	9	4
55	47	8	55	6	6
56	47	2	49	10	8
57	50	3	53	7	7
58	51	2	53	6	2
59	51	10	61	7	4
60	53	5	58	7	2
61	54	9	63	6	4
62	55	3	58	6	2
63	55	1	56	8	2
64	58	1	59	8	1
65	58	5	63	9	1
66	59	10	69	5	8
67	59	10	69	9	2
68	63	4	67	5	5
69	63	8	71	6	8
70	63	10	73	7	1
71	67	9	76	10	4
72	67	10	77	10	7
73	69	3	72	8	3
74	69	10	79	6	1
75	70	1	71	10	4
76	71	1	72	9	8
77	71	2	73	9	3
78	72	3	75	5	6
79	72	6	78	8	8
80	75	8	83	6	8
81	75	6	81	10	6
82	75	4	79	9	2
83	76	2	78	7	1
84	77	3	80	6	2
85	77	6	83	9	6
86	79	8	87	10	4
87	79	7	86	5	3
88	80	4	84	6	7
89	81	7	88	7	4
90	83	2	85	8	2
91	83	4	87	10	4
92	85	7	92	5	3
93	85	4	89	6	2
94	86	5	91	6	4
95	87	9	96	5	4
96	88	1	89	5	3
97	88	5	93	9	4
98	89	2	91	6	3
99	91	3	94	9	7
100	92	9	101	7	5
101	92	2	94	5	1
102	93	5	98	7	3
103	94	2	96	7	3
104	94	4	98	10	4
105	94	7	101	6	4
106	96	10	106	6	2
107	96	9	105	7	1
108	98	8	106	5	4
109	101	9	110	8	3
110	101	8	109	10	3
111	106	7	113	9	7
112	106	3	109	5	3
113	109	8	117	8	6
114	109	5	114	9	5
115	113	8	121	5	8
116	113	10	123	5	6
117	117	2	119	5	8
118	121	2	123	6	7
119	123	4	127	5	7
120	127	3	130	10	8
