作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	5	8
2	0	6	6	7	1
3	0	2	2	7	5
4	2	6	8	8	5
5	2	5	7	8	1
6	6	5	11	8	5
7	6	10	16	5	1
8	8	1	9	6	4
9	8	3	11	8	4
10	8	3	11	5	3
11	9	2	11	6	2
12	9	1	10	5	3
13	9	5	14	7	6
14	10	8	18	9	2
15	10	8	18	8	6
16	11	10	21	10	7
17	11	6	17	6	6
18	11	5	16	8	7
19	12	10	22	7	8
20	12	1	13	7	3
21	12	2	14	7	1
22	13	2	15	5	7
23	14	9	23	9	1
24	14	7	21	8	8
25	15	1	16	10	3
26	16	9	25	10	4
27	16	4	20	9	7
28	16	7	23	7	8
29	16	3	19	10	1
30	19	4	23	9	6
31	20	7	27	10	5
32	21	8	29	10	8
33	23	6	29	5	6
34	23	4	27	6	4
35	23	3	26	8	3
36	24	1	25	5	5
37	25	10	35	5	7
38	25	9	34	10	3
39	26	8	34	5	2
40	26	6	32	8	3
41	27	1	28	5	6
42	27	4	31	6	3
43	27	5	32	9	5
44	28	5	33	6	4
45	28	7	35	7	6
46	29	1	30	10	3
47	29	8	37	6	6
48	30	8	38	7	7
49	32	10	42	5	2
50	32	10	42	9	1
51	34	7	41	9	2
52	34	5	39	7	4
53	34	6	40	5	3
54	35	10	45	7	8
55	35	1	36	9	1
56	37	1	38	9	6
57	37	8	45	8	3
58	38	8	46	8	2
59	38	5	43	6	5
60	39	7	46	5	5
61	39	7	46	8	7
62	41	5	46	5	8
63	41	1	42	7	8
64	41	2	43	7	3
65	42	3	45	7	1
66	42	6	48	6	7
67	42	1	43	7	5
68	43	3	46	8	8
69	43	1	44	6	7
70	43	5	48	5	5
71	44	9	53	5	3
72	45	7	52	8	3
73	45	8	53	9	3
74	45	5	50	9	7
75	46	1	47	5	1
76	46	7	53	8	5
77	46	8	54	5	1
78	47	3	50	7	8
79	47	9	56	5	4
80	47	2	49	5	3
81	47	4	51	10	1
82	48	2	50	7	6
83	48	10	58	10	8
84	49	6	55	6	1
85	49	2	51	9	6
86	50	8	58	10	4
87	50	6	56	7	5
88	51	1	52	8	3
89	52	2	54	6	7
90	53	8	61	5	2
91	54	8	62	5	5
92	54	8	62	6	3
93	55	6	61	7	6
94	56	5	61	9	3
95	56	1	57	5	6
96	61	8	69	9	7
97	61	5	66	9	8
98	61	6	67	9	1
99	61	2	63	10	8
100	62	3	65	7	7
101	62	10	72	10	6
102	62	6	68	5	5
103	63	5	68	5	2
104	65	2	67	5	5
105	65	2	67	8	2
106	67	3	70	9	3
107	67	5	72	7	8
108	67	6	73	5	3
109	68	3	71	9	1
110	70	3	73	6	2
111	72	4	76	6	8
112	72	7	79	10	1
113	73	8	81	9	2
114	73	2	75	9	5
115	75	10	85	10	4
116	76	8	84	7	3
117	79	3	82	7	3
118	85	4	89	5	4
119	89	10	99	7	6
120	99	7	106	6	2
