作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	9	5
2	0	4	4	10	4
3	3	6	9	7	4
4	3	10	13	10	2
5	4	1	5	7	1
6	4	4	8	9	6
7	8	6	14	5	7
8	9	3	12	5	1
9	9	8	17	5	4
10	12	10	22	8	2
11	12	6	18	6	1
12	13	2	15	7	4
13	14	5	19	8	1
14	14	8	22	8	2
15	15	2	17	9	5
16	17	5	22	9	5
17	18	4	22	7	1
18	18	7	25	8	8
19	22	10	32	7	3
20	22	2	24	5	2
21	22	4	26	8	2
22	22	7	29	7	6
23	23	4	27	10	7
24	26	4	30	8	1
25	26	8	34	5	5
26	27	7	34	8	4
27	29	10	39	7	3
28	30	6	36	5	6
29	32	4	36	6	4
30	34	6	40	10	3
31	34	7	41	10	7
32	36	5	41	7	7
33	36	7	43	7	2
34	39	9	48	6	1
35	39	3	42	6	2
36	40	1	41	8	7
37	41	1	42	7	3
38	41	10	51	8	2
39	42	10	52	9	5
40	43	5	48	7	6
41	48	2	50	7	5
42	48	3	51	5	1
43	50	6	56	5	2
44	51	6	57	5	1
45	51	6	57	5	8
46	52	8	60	8	8
47	52	2	54	7	7
48	56	9	65	7	7
49	57	4	61	9	5
50	57	4	61	6	6
51	57	4	61	8	5
52	60	9	69	9	8
53	61	5	66	5	6
54	61	6	67	5	1
55	61	8	69	9	8
56	65	3	68	10	6
57	66	8	74	5	2
58	67	4	71	10	3
59	69	8	77	9	3
60	69	2	71	9	2
61	69	8	77	5	2
62	69	2	71	5	4
63	71	5	76	8	5
64	71	8	79	7	5
65	74	10	84	10	6
66	76	8	84	7	2
67	77	5	82	6	7
68	79	4	83	5	8
69	79	4	83	9	2
70	83	4	87	5	3
71	83	1	84	5	1
72	83	3	86	6	2
73	84	6	90	10	8
74	84	4	88	10	2
75	86	9	95	10	1
76	87	1	88	5	3
77	88	7	95	9	1
78	88	7	95	8	3
79	90	3	93	7	3
80	95	3	98	6	4
81	95	7	102	6	5
82	95	3	98	6	1
83	96	7	103	7	7
84	96	8	104	6	2
85	98	5	103	5	1
86	98	6	104	8	5
87	102	5	107	6	4
88	103	9	112	5	1
89	104	8	112	10	8
90	104	9	113	7	5
91	107	6	113	8	3
92	112	8	120	9	7
93	112	8	120	8	1
94	113	1	114	7	2
95	113	5	118	5	6
96	114	2	116	7	4
97	116	2	118	10	6
98	116	10	126	5	5
99	118	2	120	9	2
100	120	5	125	9	2
101	120	5	125	8	6
102	120	1	121	10	7
103	121	7	128	8	5
104	121	5	126	5	3
105	125	3	128	5	5
106	125	4	129	7	5
107	126	3	129	10	6
108	126	3	129	9	1
109	128	10	138	9	4
110	128	7	135	7	3
111	129	6	135	6	2
112	129	7	136	5	4
113	129	9	138	8	1
114	135	6	141	8	6
115	135	5	140	7	5
116	138	10	148	6	6
117	138	2	140	6	3
118	141	9	150	10	8
119	148	5	153	6	8
120	153	2	155	6	1
