作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	5	5
2	0	9	9	9	1
3	9	6	15	9	3
4	9	6	15	10	5
5	10	5	15	8	7
6	10	2	12	6	4
7	12	10	22	10	2
8	12	10	22	9	2
9	15	2	17	8	2
10	15	4	19	7	2
11	16	10	26	6	6
12	16	4	20	5	2
13	19	7	26	5	6
14	19	3	22	7	2
15	20	6	26	10	3
16	20	4	24	7	3
17	20	6	26	8	7
18	22	4	26	5	4
19	24	2	26	9	8
20	26	3	29	9	4
21	26	2	28	8	7
22	26	5	31	6	7
23	29	6	35	9	4
24	29	8	37	10	7
25	29	4	33	7	2
26	29	4	33	10	6
27	35	1	36	9	7
28	35	1	36	9	4
29	36	7	43	7	5
30	36	8	44	5	1
31	36	6	42	10	6
32	42	10	52	8	2
33	42	7	49	7	8
34	43	1	44	10	2
35	44	1	45	6	3
36	44	4	48	7	6
37	44	2	46	7	1
38	45	3	48	8	4
39	45	10	55	7	3
40	48	2	50	7	6
41	48	9	57	9	5
42	50	10	60	9	7
43	50	10	60	7	7
44	55	9	64	7	6
45	55	9	64	5	5
46	57	10	67	5	3
47	64	3	67	10	6
48	64	3	67	7	8
49	67	6	73	6	1
50	67	8	75	8	7
51	67	3	70	7	6
52	73	1	74	8	2
53	73	6	79	9	2
54	75	5	80	6	6
55	75	4	79	6	3
56	75	1	76	5	2
57	79	6	85	5	4
58	80	5	85	7	4
59	85	10	95	5	6
60	85	9	94	9	5
61	85	2	87	7	2
62	87	6	93	5	6
63	87	4	91	6	2
64	87	1	88	10	6
65	88	5	93	8	6
66	91	4	95	6	3
67	93	9	102	9	6
68	93	4	97	5	8
69	95	5	100	10	5
70	97	3	100	5	2
71	100	9	109	8	7
72	100	9	109	7	7
73	109	7	116	8	8
74	116	10	126	6	4
75	116	8	124	6	1
76	116	2	118	10	4
77	118	10	128	6	8
78	124	3	127	6	3
79	126	4	130	8	8
80	127	9	136	10	5
81	128	8	136	7	5
82	130	1	131	5	5
83	130	10	140	5	7
84	131	4	135	7	4
85	140	3	143	6	3
86	140	3	143	8	5
87	140	9	149	8	5
88	143	2	145	5	6
89	145	2	147	9	4
90	145	5	150	5	4
91	145	3	148	10	3
92	147	4	151	7	5
93	147	7	154	9	6
94	148	3	151	10	7
95	148	10	158	7	7
96	151	4	155	7	8
97	154	1	155	8	5
98	155	4	159	10	1
99	155	8	163	9	7
100	163	6	169	9	6
101	163	9	172	7	6
102	169	8	177	6	8
103	169	8	177	8	4
104	169	6	175	10	6
105	177	6	183	10	5
106	177	3	180	8	2
107	183	3	186	10	4
108	186	8	194	8	8
109	194	7	201	5	4
110	194	1	195	10	3
111	195	7	202	9	5
112	202	1	203	5	3
113	202	8	210	10	5
114	203	9	212	10	8
115	203	4	207	9	1
116	210	6	216	5	7
117	212	3	215	9	4
118	215	7	222	10	2
119	216	3	219	5	5
120	219	7	226	5	3
