作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	6	1
2	0	7	7	6	3
3	5	1	6	10	5
4	6	5	11	9	7
5	7	8	15	8	7
6	15	9	24	8	2
7	15	9	24	9	1
8	15	7	22	8	5
9	22	3	25	7	2
10	24	3	27	10	1
11	24	6	30	6	5
12	25	3	28	6	8
13	25	3	28	5	1
14	25	4	29	10	3
15	27	9	36	8	4
16	30	5	35	5	5
17	35	10	45	7	2
18	35	6	41	9	4
19	41	4	45	5	8
20	41	10	51	6	7
21	45	3	48	8	2
22	48	9	57	9	1
23	48	9	57	6	1
24	48	8	56	6	2
25	57	7	64	5	1
26	57	4	61	6	8
27	61	4	65	5	6
28	64	4	68	6	6
29	64	8	72	9	3
30	64	9	73	6	7
31	68	10	78	8	4
32	73	8	81	6	2
33	73	4	77	8	1
34	77	1	78	9	5
35	78	7	85	6	2
36	78	1	79	7	4
37	79	8	87	5	1
38	79	10	89	7	2
39	79	8	87	9	2
40	81	9	90	8	1
41	85	10	95	10	6
42	89	1	90	6	5
43	90	9	99	6	2
44	90	8	98	7	7
45	91	1	92	10	8
46	95	4	99	9	7
47	98	10	108	9	4
48	98	3	101	6	1
49	99	5	104	10	5
50	99	10	109	7	2
51	104	1	105	7	6
52	104	1	105	10	8
53	105	6	111	8	7
54	105	10	115	10	1
55	105	8	113	6	1
56	111	1	112	10	5
57	113	6	119	9	2
58	115	9	124	10	7
59	115	3	118	6	6
60	115	7	122	10	4
61	119	9	128	8	8
62	119	8	127	9	4
63	122	6	128	7	6
64	122	6	128	8	5
65	128	4	132	9	4
66	128	9	137	6	2
67	129	3	132	9	4
68	132	7	139	9	2
69	132	6	138	9	4
70	137	4	141	10	3
71	138	5	143	6	4
72	139	10	149	8	6
73	139	7	146	10	2
74	143	5	148	5	5
75	143	9	152	7	4
76	146	6	152	10	3
77	146	7	153	8	8
78	148	3	151	8	3
79	152	8	160	10	5
80	152	8	160	8	8
81	153	7	160	6	3
82	153	4	157	6	6
83	157	7	164	10	7
84	160	7	167	10	3
85	160	5	165	8	6
86	160	5	165	5	7
87	165	6	171	9	6
88	165	9	174	6	2
89	167	8	175	7	8
90	167	5	172	7	2
91	172	4	176	8	1
92	174	4	178	5	3
93	178	9	187	8	8
94	178	3	181	8	6
95	187	8	195	10	3
96	187	7	194	6	3
97	187	9	196	10	8
98	194	5	199	5	7
99	194	5	199	5	7
100	195	4	199	10	2
101	196	4	200	7	7
102	199	6	205	5	6
103	205	1	206	7	1
104	205	1	206	8	8
105	206	8	214	9	3
106	214	7	221	10	8
107	214	3	217	5	3
108	221	8	229	7	2
109	221	4	225	6	8
110	225	10	235	5	8
111	229	7	236	6	1
112	229	2	231	6	2
113	231	9	240	7	6
114	235	8	243	10	7
115	236	2	238	8	4
116	238	6	244	5	5
117	240	1	241	5	3
118	243	3	246	9	7
119	246	3	249	5	4
120	249	7	256	10	5
