作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	10	5
2	0	10	10	8	5
3	9	6	15	7	8
4	10	5	15	9	7
5	10	3	13	8	2
6	13	8	21	10	1
7	13	7	20	10	8
8	15	7	22	5	8
9	20	1	21	6	6
10	21	3	24	6	4
11	21	5	26	7	6
12	24	2	26	5	6
13	24	7	31	8	8
14	24	10	34	6	6
15	26	2	28	9	2
16	28	8	36	8	1
17	28	2	30	10	1
18	31	5	36	6	5
19	31	1	32	9	5
20	34	7	41	5	2
21	34	8	42	8	1
22	36	1	37	6	3
23	36	3	39	10	7
24	36	5	41	5	3
25	37	8	45	9	8
26	41	3	44	5	2
27	44	6	50	6	2
28	44	8	52	6	3
29	45	6	51	8	7
30	50	5	55	10	5
31	51	2	53	9	1
32	51	5	56	5	4
33	52	4	56	8	7
34	56	6	62	6	8
35	56	2	58	9	5
36	58	6	64	6	6
37	62	8	70	8	1
38	62	4	66	10	3
39	62	2	64	6	6
40	64	3	67	10	7
41	64	6	70	10	8
42	70	5	75	10	6
43	70	7	77	5	4
44	75	6	81	9	5
45	75	6	81	10	7
46	75	6	81	10	8
47	77	5	82	8	5
48	77	1	78	7	4
49	81	1	82	10	8
50	81	6	87	9	1
51	82	5	87	8	2
52	82	6	88	8	2
53	87	10	97	9	4
54	87	8	95	8	2
55	87	2	89	6	8
56	88	9	97	5	8
57	89	6	95	10	2
58	95	8	103	9	7
59	95	1	96	5	4
60	95	7	102	7	1
61	96	8	104	5	6
62	97	7	104	5	8
63	102	1	103	8	2
64	103	5	108	5	1
65	103	2	105	9	4
66	104	8	112	7	4
67	105	2	107	10	7
68	108	2	110	6	6
69	108	9	117	7	6
70	108	2	110	5	6
71	110	10	120	10	5
72	112	2	114	6	8
73	114	2	116	9	8
74	116	1	117	5	3
75	117	10	127	9	5
76	117	7	124	7	5
77	120	7	127	8	6
78	124	2	126	5	8
79	126	8	134	5	5
80	127	7	134	8	4
81	127	4	131	6	5
82	131	9	140	8	7
83	134	4	138	8	5
84	134	6	140	5	1
85	140	5	145	5	1
86	140	3	143	7	4
87	140	5	145	7	6
88	141	4	145	6	4
89	143	7	150	7	1
90	143	6	149	5	6
91	145	4	149	6	7
92	145	9	154	6	2
93	145	6	151	5	7
94	150	10	160	10	2
95	151	8	159	9	3
96	154	2	156	8	7
97	156	1	157	5	5
98	157	5	162	7	2
99	159	10	169	5	4
100	160	3	163	7	2
101	163	9	172	9	8
102	163	6	169	7	7
103	169	5	174	5	8
104	172	4	176	5	7
105	172	9	181	7	5
106	174	9	183	8	1
107	181	4	185	7	8
108	183	8	191	6	4
109	185	9	194	7	3
110	191	8	199	9	6
111	194	7	201	9	8
112	199	5	204	6	6
113	201	8	209	7	6
114	204	9	213	7	8
115	204	1	205	7	1
116	209	2	211	7	8
117	209	6	215	8	8
118	213	10	223	10	2
119	215	1	216	7	4
120	223	1	224	5	2
