作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	5	1
2	0	3	3	6	6
3	0	8	8	6	2
4	3	4	7	9	7
5	3	1	4	7	2
6	7	8	15	5	7
7	7	8	15	7	5
8	8	5	13	9	4
9	8	8	16	7	6
10	9	1	10	6	6
11	13	7	20	10	1
12	15	2	17	5	6
13	15	7	22	10	2
14	15	3	18	9	6
15	16	10	26	8	5
16	16	7	23	9	2
17	17	2	19	10	8
18	18	7	25	6	6
19	22	4	26	6	5
20	23	2	25	10	8
21	23	2	25	10	5
22	25	9	34	10	2
23	25	1	26	6	2
24	25	2	27	7	1
25	26	1	27	9	2
26	26	7	33	9	2
27	27	4	31	10	3
28	27	7	34	9	8
29	27	4	31	5	6
30	31	4	35	9	1
31	31	2	33	7	8
32	33	5	38	6	7
33	33	7	40	7	8
34	33	7	40	9	4
35	34	1	35	7	8
36	34	7	41	6	7
37	34	8	42	10	3
38	35	8	43	9	4
39	41	10	51	6	8
40	41	8	49	7	7
41	42	9	51	9	6
42	43	2	45	5	4
43	43	2	45	10	5
44	49	3	52	6	5
45	49	10	59	6	2
46	51	10	61	9	5
47	51	5	56	9	7
48	51	6	57	8	8
49	52	9	61	6	1
50	52	4	56	9	4
51	53	10	63	7	1
52	56	3	59	9	6
53	56	8	64	10	7
54	56	1	57	7	5
55	57	2	59	8	3
56	59	5	64	9	2
57	59	10	69	6	8
58	59	9	68	6	6
59	60	8	68	10	7
60	61	2	63	10	7
61	61	7	68	8	2
62	63	5	68	6	2
63	64	4	68	6	6
64	64	6	70	5	1
65	68	10	78	10	6
66	68	3	71	6	1
67	69	7	76	5	8
68	69	8	77	7	7
69	70	10	80	5	3
70	76	10	86	7	1
71	78	10	88	6	7
72	78	10	88	10	7
73	80	6	86	7	5
74	80	8	88	6	7
75	81	7	88	8	7
76	81	2	83	10	4
77	86	2	88	6	8
78	86	3	89	9	1
79	88	10	98	9	5
80	88	8	96	7	3
81	88	10	98	9	3
82	89	3	92	9	8
83	89	4	93	5	6
84	89	9	98	5	4
85	89	9	98	7	4
86	93	10	103	9	6
87	96	8	104	7	7
88	98	9	107	8	7
89	98	6	104	6	4
90	104	6	110	9	7
91	104	5	109	7	2
92	104	5	109	8	1
93	104	2	106	9	6
94	106	6	112	10	2
95	107	7	114	5	4
96	109	3	112	10	5
97	109	3	112	10	2
98	112	8	120	7	8
99	112	7	119	5	1
100	114	1	115	9	6
101	114	9	123	8	7
102	119	4	123	7	1
103	119	7	126	5	3
104	123	5	128	5	4
105	123	10	133	7	8
106	123	7	130	9	4
107	124	10	134	9	6
108	126	10	136	10	5
109	126	6	132	9	5
110	128	2	130	6	4
111	132	7	139	10	8
112	133	9	142	6	1
113	134	7	141	8	2
114	136	5	141	9	2
115	136	10	146	7	6
116	142	2	144	9	3
117	144	6	150	9	1
118	146	5	151	6	5
119	151	2	153	10	5
120	153	1	154	5	4
