作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	8	7
2	0	7	7	10	3
3	1	1	2	5	3
4	2	3	5	5	5
5	2	6	8	7	8
6	2	10	12	7	3
7	5	5	10	9	2
8	5	3	8	7	1
9	7	2	9	8	2
10	7	7	14	9	5
11	8	10	18	9	5
12	8	4	12	9	8
13	8	9	17	8	2
14	9	8	17	5	7
15	10	6	16	10	3
16	12	2	14	7	8
17	12	7	19	8	4
18	13	10	23	7	6
19	14	8	22	9	1
20	14	6	20	7	3
21	16	10	26	7	2
22	17	5	22	5	6
23	18	2	20	8	5
24	19	9	28	5	8
25	20	8	28	8	2
26	20	2	22	9	4
27	22	10	32	5	2
28	22	8	30	10	8
29	23	7	30	10	8
30	26	4	30	9	8
31	28	1	29	5	3
32	28	3	31	9	2
33	28	4	32	7	4
34	29	1	30	8	3
35	30	3	33	9	7
36	30	1	31	6	5
37	30	2	32	9	4
38	30	9	39	5	4
39	31	9	40	8	1
40	31	7	38	7	1
41	32	2	34	5	2
42	32	4	36	6	6
43	32	8	40	8	8
44	34	6	40	10	4
45	36	2	38	8	4
46	38	5	43	9	7
47	38	9	47	6	4
48	38	10	48	5	2
49	39	4	43	8	7
50	39	5	44	6	1
51	40	7	47	10	6
52	40	4	44	5	7
53	40	8	48	10	1
54	43	9	52	8	5
55	44	9	53	5	4
56	47	9	56	7	7
57	47	5	52	8	6
58	47	6	53	10	8
59	48	6	54	5	1
60	48	5	53	8	4
61	52	3	55	8	3
62	52	9	61	9	3
63	53	4	57	5	5
64	53	5	58	7	4
65	53	3	56	7	8
66	54	1	55	10	7
67	54	9	63	9	3
68	55	8	63	6	4
69	57	10	67	5	4
70	57	3	60	9	4
71	58	3	61	6	3
72	60	1	61	6	1
73	60	6	66	5	8
74	61	3	64	6	5
75	63	1	64	8	2
76	63	7	70	5	4
77	63	4	67	6	7
78	64	8	72	8	5
79	64	6	70	10	7
80	64	9	73	9	3
81	65	6	71	9	2
82	66	7	73	6	2
83	67	4	71	7	5
84	67	5	72	5	3
85	70	5	75	8	4
86	71	5	76	9	6
87	72	3	75	6	2
88	72	7	79	5	2
89	73	9	82	10	6
90	73	4	77	6	2
91	73	3	76	6	7
92	75	8	83	10	2
93	76	7	83	10	5
94	77	6	83	8	8
95	77	1	78	9	5
96	78	10	88	7	4
97	79	9	88	9	4
98	82	2	84	9	1
99	83	2	85	6	1
100	83	4	87	9	5
101	84	8	92	10	8
102	85	5	90	5	1
103	85	9	94	7	3
104	87	2	89	6	1
105	87	2	89	8	3
106	88	9	97	8	3
107	89	5	94	8	5
108	92	6	98	5	8
109	94	5	99	7	1
110	97	10	107	6	8
111	97	10	107	10	1
112	98	5	103	8	8
113	98	9	107	5	3
114	99	3	102	5	7
115	107	9	116	7	1
116	107	9	116	5	8
117	116	6	122	10	6
118	116	2	118	6	4
119	118	8	126	9	7
120	122	1	123	9	5
