作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	10	4
2	0	2	2	5	2
3	0	8	8	9	5
4	2	9	11	7	1
5	2	10	12	8	2
6	2	10	12	7	3
7	10	2	12	5	4
8	12	9	21	5	3
9	12	5	17	5	2
10	12	3	15	6	7
11	12	9	21	10	3
12	12	5	17	10	2
13	13	8	21	9	7
14	17	10	27	7	1
15	17	9	26	10	5
16	17	7	24	5	4
17	21	9	30	9	7
18	21	8	29	7	1
19	21	1	22	10	7
20	21	10	31	9	3
21	22	4	26	5	6
22	22	4	26	9	7
23	22	9	31	7	2
24	24	10	34	10	5
25	26	10	36	9	2
26	27	9	36	9	5
27	29	9	38	7	3
28	29	3	32	6	5
29	30	8	38	8	7
30	31	8	39	7	8
31	31	7	38	5	4
32	31	3	34	5	8
33	34	5	39	5	7
34	36	8	44	8	2
35	38	6	44	10	1
36	38	1	39	7	3
37	38	1	39	7	7
38	39	2	41	9	2
39	39	5	44	9	1
40	39	6	45	9	6
41	40	10	50	10	8
42	40	7	47	6	6
43	44	8	52	9	4
44	45	1	46	5	4
45	45	7	52	8	8
46	46	4	50	8	1
47	46	8	54	8	7
48	47	2	49	6	7
49	50	5	55	8	6
50	50	9	59	9	5
51	52	10	62	8	6
52	52	8	60	8	7
53	54	6	60	9	4
54	54	1	55	6	5
55	55	2	57	8	1
56	60	10	70	10	4
57	60	3	63	5	6
58	61	6	67	5	2
59	62	5	67	6	3
60	63	4	67	5	6
61	63	4	67	10	2
62	63	9	72	8	1
63	67	9	76	8	3
64	67	2	69	9	5
65	69	6	75	8	8
66	70	6	76	8	8
67	72	1	73	7	2
68	72	1	73	5	3
69	73	8	81	6	4
70	73	6	79	10	3
71	76	6	82	6	4
72	76	2	78	10	5
73	76	9	85	5	1
74	77	8	85	10	7
75	79	4	83	9	8
76	81	9	90	8	2
77	81	4	85	8	1
78	82	6	88	9	4
79	83	6	89	5	5
80	85	3	88	6	4
81	85	10	95	9	5
82	88	4	92	5	6
83	90	8	98	7	8
84	92	9	101	5	7
85	92	4	96	8	6
86	96	1	97	10	6
87	98	2	100	7	7
88	98	9	107	7	4
89	100	5	105	6	1
90	101	8	109	5	4
91	107	1	108	7	8
92	108	5	113	10	5
93	108	1	109	7	3
94	109	3	112	7	3
95	109	6	115	7	6
96	112	6	118	6	7
97	113	9	122	6	5
98	113	10	123	8	6
99	118	1	119	7	3
100	119	6	125	5	1
101	122	5	127	5	1
102	122	1	123	7	1
103	123	1	124	5	7
104	123	3	126	10	6
105	124	1	125	8	3
106	124	9	133	5	8
107	124	9	133	8	7
108	127	7	134	5	7
109	133	5	138	9	4
110	133	4	137	6	2
111	133	10	143	8	6
112	134	10	144	7	7
113	137	1	138	7	1
114	138	9	147	8	7
115	138	2	140	6	6
116	143	2	145	5	8
117	144	7	151	10	8
118	145	10	155	7	3
119	147	2	149	8	7
120	155	7	162	8	5
