作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	6	1
2	0	1	1	10	2
3	1	1	2	10	6
4	1	4	5	9	5
5	2	9	11	10	8
6	2	4	6	5	3
7	3	1	4	8	5
8	4	5	9	7	4
9	5	9	14	6	7
10	5	9	14	10	7
11	6	4	10	8	3
12	6	9	15	9	7
13	7	5	12	7	4
14	7	8	15	7	4
15	7	5	12	8	7
16	9	6	15	7	4
17	9	1	10	5	2
18	11	6	17	6	4
19	11	2	13	6	8
20	12	5	17	10	2
21	13	3	16	9	1
22	14	10	24	7	6
23	14	8	22	9	6
24	14	8	22	8	1
25	15	9	24	7	8
26	15	10	25	9	4
27	17	2	19	6	7
28	17	4	21	6	7
29	19	6	25	7	1
30	19	9	28	9	4
31	19	3	22	6	3
32	21	3	24	10	1
33	21	8	29	7	6
34	22	5	27	6	4
35	22	2	24	7	8
36	22	9	31	5	3
37	24	3	27	10	6
38	24	8	32	5	5
39	24	5	29	5	1
40	25	8	33	5	6
41	25	7	32	10	3
42	26	1	27	5	6
43	27	10	37	5	1
44	27	6	33	5	3
45	27	10	37	9	4
46	28	3	31	5	2
47	29	1	30	5	4
48	29	7	36	10	4
49	31	8	39	5	2
50	31	9	40	6	2
51	32	8	40	7	2
52	32	5	37	8	5
53	32	7	39	9	4
54	33	3	36	7	6
55	33	4	37	8	7
56	37	9	46	9	3
57	37	6	43	10	1
58	38	3	41	8	8
59	38	9	47	6	1
60	39	1	40	5	4
61	40	3	43	8	8
62	41	1	42	8	1
63	41	2	43	9	8
64	42	2	44	5	5
65	43	4	47	9	6
66	43	7	50	7	7
67	44	7	51	9	8
68	44	6	50	6	7
69	46	1	47	9	4
70	47	3	50	5	6
71	47	5	52	8	4
72	47	4	51	8	1
73	47	4	51	8	7
74	50	2	52	6	1
75	50	8	58	10	1
76	50	8	58	6	1
77	50	2	52	6	7
78	51	1	52	8	5
79	51	3	54	8	6
80	51	2	53	9	7
81	52	2	54	6	7
82	52	5	57	10	8
83	52	10	62	7	1
84	53	6	59	7	1
85	53	2	55	10	7
86	54	4	58	6	6
87	54	8	62	5	3
88	54	4	58	9	1
89	55	9	64	6	5
90	57	4	61	7	8
91	58	8	66	8	2
92	58	5	63	9	6
93	58	6	64	8	3
94	59	9	68	8	8
95	59	5	64	6	6
96	62	3	65	6	1
97	63	7	70	9	2
98	63	10	73	7	6
99	64	5	69	8	6
100	64	9	73	8	5
101	64	9	73	7	2
102	64	1	65	5	1
103	65	3	68	10	4
104	65	10	75	10	8
105	68	7	75	5	5
106	68	5	73	6	8
107	69	10	79	6	7
108	70	7	77	5	1
109	73	6	79	5	3
110	73	5	78	7	1
111	75	7	82	7	4
112	77	10	87	9	3
113	78	2	80	8	1
114	79	9	88	5	8
115	79	2	81	9	2
116	81	1	82	8	5
117	82	4	86	10	8
118	87	3	90	8	4
119	90	8	98	5	6
120	98	10	108	9	1
