作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	7	1
2	0	5	5	9	7
3	0	1	1	8	7
4	2	5	7	5	3
5	5	6	11	5	5
6	5	2	7	6	1
7	5	2	7	7	6
8	7	7	14	8	4
9	7	2	9	6	7
10	7	7	14	7	7
11	8	6	14	8	7
12	9	10	19	9	5
13	14	2	16	6	8
14	14	8	22	6	3
15	14	3	17	7	1
16	15	2	17	9	7
17	15	10	25	6	3
18	16	3	19	9	5
19	16	6	22	9	4
20	17	7	24	6	3
21	17	10	27	10	8
22	19	5	24	7	3
23	19	1	20	10	3
24	22	3	25	7	7
25	22	3	25	9	2
26	22	6	28	8	4
27	24	7	31	10	4
28	25	7	32	5	5
29	25	4	29	7	2
30	25	6	31	8	6
31	27	4	31	8	6
32	29	8	37	9	1
33	29	1	30	9	3
34	31	8	39	10	1
35	31	1	32	5	1
36	31	7	38	8	7
37	32	7	39	8	1
38	32	3	35	9	6
39	32	8	40	7	4
40	35	8	43	8	8
41	37	9	46	8	4
42	37	5	42	8	3
43	37	7	44	7	3
44	38	4	42	10	7
45	39	5	44	6	1
46	40	2	42	5	5
47	42	9	51	9	5
48	42	10	52	8	3
49	42	3	45	5	3
50	42	4	46	8	5
51	43	5	48	7	3
52	44	3	47	9	6
53	46	10	56	8	6
54	46	5	51	10	7
55	48	6	54	8	4
56	48	6	54	6	8
57	51	6	57	8	6
58	51	9	60	6	2
59	52	4	56	5	5
60	54	9	63	8	3
61	54	3	57	7	1
62	56	2	58	10	1
63	57	9	66	10	1
64	57	4	61	5	8
65	57	6	63	7	5
66	58	5	63	7	2
67	60	2	62	9	1
68	61	8	69	8	2
69	62	7	69	9	7
70	63	4	67	9	7
71	63	1	64	7	1
72	63	8	71	6	7
73	64	9	73	10	2
74	66	1	67	5	2
75	67	5	72	7	4
76	67	7	74	5	5
77	69	9	78	8	3
78	69	9	78	5	4
79	69	9	78	7	6
80	71	4	75	9	4
81	73	1	74	9	1
82	74	4	78	7	1
83	75	6	81	10	1
84	75	9	84	6	4
85	78	1	79	5	8
86	78	1	79	8	3
87	78	3	81	9	8
88	78	1	79	10	3
89	79	5	84	9	8
90	79	7	86	5	7
91	79	6	85	10	7
92	81	8	89	8	8
93	81	7	88	7	8
94	81	7	88	8	4
95	84	2	86	10	1
96	85	9	94	9	1
97	86	5	91	10	3
98	86	5	91	5	3
99	88	10	98	9	2
100	89	6	95	10	7
101	91	8	99	10	5
102	91	1	92	5	4
103	92	4	96	10	7
104	94	7	101	10	6
105	94	10	104	7	7
106	95	5	100	8	4
107	98	1	99	8	1
108	98	10	108	7	7
109	99	10	109	7	4
110	99	7	106	8	1
111	101	3	104	8	7
112	104	3	107	8	1
113	104	6	110	6	4
114	106	9	115	7	4
115	107	7	114	10	5
116	109	8	117	8	5
117	115	2	117	5	3
118	117	6	123	9	3
119	123	1	124	10	2
120	124	4	128	5	6
