作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	10	3
2	0	2	2	7	3
3	1	9	10	8	8
4	2	2	4	5	1
5	4	1	5	7	6
6	4	2	6	9	8
7	4	3	7	7	1
8	5	6	11	6	6
9	6	6	12	6	8
10	6	4	10	9	2
11	6	4	10	10	2
12	7	4	11	10	3
13	10	3	13	6	3
14	10	4	14	5	4
15	11	1	12	8	4
16	11	3	14	5	3
17	11	6	17	8	2
18	12	3	15	8	2
19	12	7	19	9	4
20	13	9	22	6	2
21	14	10	24	7	4
22	14	6	20	8	7
23	19	8	27	5	3
24	20	10	30	5	7
25	22	6	28	7	6
26	22	9	31	6	7
27	22	10	32	9	1
28	24	2	26	5	6
29	26	6	32	7	8
30	27	3	30	10	3
31	27	2	29	10	5
32	30	10	40	7	8
33	30	2	32	9	4
34	32	9	41	6	2
35	32	9	41	8	1
36	32	1	33	10	7
37	32	1	33	8	5
38	33	2	35	8	4
39	33	2	35	8	2
40	35	9	44	6	1
41	35	5	40	6	2
42	40	4	44	10	8
43	40	5	45	6	2
44	41	8	49	8	5
45	41	6	47	5	7
46	44	4	48	9	7
47	44	5	49	8	1
48	45	1	46	6	8
49	45	10	55	10	7
50	47	10	57	5	6
51	49	3	52	10	7
52	49	5	54	7	4
53	52	5	57	10	3
54	54	8	62	6	2
55	55	3	58	7	5
56	57	7	64	6	3
57	57	9	66	9	8
58	57	10	67	10	6
59	62	5	67	8	5
60	64	7	71	8	4
61	64	9	73	10	6
62	67	7	74	5	6
63	67	2	69	6	1
64	67	7	74	7	5
65	69	9	78	6	6
66	69	7	76	8	7
67	71	10	81	5	5
68	74	5	79	5	4
69	74	1	75	10	5
70	76	6	82	5	7
71	76	6	82	5	4
72	79	2	81	6	4
73	81	10	91	9	5
74	81	9	90	5	5
75	81	9	90	5	6
76	82	9	91	7	4
77	82	6	88	5	6
78	90	10	100	9	3
79	90	7	97	9	6
80	90	1	91	5	7
81	91	8	99	5	6
82	91	3	94	10	6
83	91	10	101	5	4
84	92	2	94	6	2
85	94	9	103	9	4
86	94	3	97	9	8
87	99	5	104	7	7
88	99	9	108	7	4
89	101	7	108	7	6
90	101	4	105	5	7
91	103	3	106	5	7
92	104	3	107	7	5
93	105	10	115	7	2
94	107	6	113	8	4
95	107	3	110	9	7
96	108	2	110	9	2
97	110	2	112	7	3
98	110	8	118	10	4
99	112	10	122	8	5
100	112	6	118	7	3
101	113	4	117	6	7
102	115	9	124	9	5
103	117	1	118	10	3
104	118	10	128	10	3
105	118	5	123	6	4
106	119	4	123	9	1
107	122	1	123	8	3
108	123	5	128	9	3
109	124	2	126	6	4
110	126	5	131	6	8
111	128	8	136	9	7
112	131	1	132	7	1
113	131	8	139	9	5
114	132	2	134	8	2
115	134	1	135	10	1
116	136	4	140	10	8
117	139	2	141	6	6
118	140	10	150	8	2
119	141	7	148	10	7
120	150	6	156	8	1
