作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	9	8
2	0	9	9	8	4
3	0	3	3	6	1
4	1	2	3	9	7
5	1	5	6	8	7
6	3	1	4	5	6
7	3	8	11	8	7
8	4	4	8	7	4
9	4	2	6	8	8
10	8	7	15	7	5
11	9	7	16	10	2
12	11	4	15	7	5
13	15	6	21	5	2
14	15	2	17	7	8
15	16	8	24	5	8
16	16	1	17	9	5
17	16	5	21	7	2
18	17	1	18	6	2
19	18	7	25	9	1
20	21	7	28	8	1
21	21	4	25	8	1
22	21	8	29	10	1
23	21	8	29	5	3
24	25	5	30	10	6
25	25	5	30	8	7
26	28	2	30	10	6
27	29	8	37	9	3
28	29	8	37	6	5
29	30	9	39	7	8
30	30	1	31	7	1
31	31	4	35	8	8
32	31	10	41	8	6
33	37	10	47	5	4
34	39	2	41	7	3
35	39	10	49	8	3
36	41	5	46	9	5
37	41	3	44	7	4
38	44	2	46	5	7
39	44	10	54	6	4
40	47	2	49	8	7
41	49	6	55	6	7
42	49	8	57	6	3
43	55	5	60	10	1
44	57	7	64	9	1
45	57	10	67	5	6
46	57	8	65	9	6
47	65	4	69	8	4
48	65	5	70	7	6
49	66	2	68	7	3
50	67	8	75	5	5
51	67	8	75	10	6
52	67	9	76	5	3
53	70	1	71	5	4
54	70	4	74	6	4
55	74	1	75	6	3
56	75	4	79	6	1
57	75	10	85	7	5
58	75	4	79	10	8
59	75	3	78	9	3
60	76	8	84	9	8
61	78	7	85	9	3
62	79	8	87	6	7
63	79	8	87	8	8
64	79	8	87	10	8
65	80	3	83	5	4
66	85	3	88	7	8
67	85	4	89	6	8
68	85	1	86	10	5
69	87	2	89	8	7
70	87	5	92	6	5
71	88	9	97	9	3
72	88	6	94	9	6
73	89	10	99	7	5
74	89	8	97	6	1
75	89	6	95	8	4
76	89	5	94	10	1
77	97	9	106	8	1
78	97	8	105	10	4
79	99	7	106	7	3
80	99	6	105	9	1
81	105	6	111	8	3
82	106	2	108	7	8
83	106	4	110	10	3
84	106	2	108	9	5
85	108	10	118	8	3
86	110	5	115	6	7
87	115	8	123	5	2
88	118	4	122	6	4
89	118	3	121	8	5
90	121	9	130	7	8
91	122	10	132	9	7
92	123	4	127	7	5
93	123	6	129	7	4
94	130	2	132	7	2
95	130	9	139	5	4
96	131	4	135	5	3
97	132	10	142	5	1
98	132	3	135	10	3
99	132	6	138	10	7
100	132	8	140	10	1
101	135	4	139	10	6
102	139	3	142	7	2
103	140	6	146	6	1
104	142	4	146	10	3
105	142	5	147	10	4
106	146	3	149	10	7
107	146	8	154	5	7
108	149	6	155	7	6
109	155	8	163	5	7
110	155	8	163	7	4
111	163	8	171	5	5
112	163	3	166	7	2
113	163	9	172	6	8
114	166	7	173	9	1
115	166	1	167	6	7
116	167	3	170	7	7
117	170	4	174	9	3
118	171	5	176	5	8
119	172	7	179	7	2
120	174	4	178	7	3
