作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	7	5
2	0	8	8	10	6
3	1	2	3	7	3
4	3	1	4	5	5
5	3	9	12	8	8
6	8	8	16	8	2
7	8	4	12	9	8
8	9	4	13	9	3
9	12	3	15	7	7
10	12	10	22	6	6
11	13	8	21	6	6
12	13	2	15	7	3
13	15	3	18	6	4
14	15	4	19	9	8
15	16	2	18	8	5
16	18	5	23	5	7
17	18	6	24	5	5
18	18	9	27	8	7
19	19	3	22	5	6
20	19	1	20	10	1
21	22	8	30	8	3
22	24	6	30	6	5
23	27	6	33	9	8
24	30	3	33	10	3
25	30	5	35	7	5
26	33	7	40	7	2
27	33	1	34	5	3
28	34	10	44	6	6
29	35	3	38	5	6
30	35	6	41	7	8
31	38	9	47	8	3
32	38	4	42	5	1
33	40	3	43	10	7
34	42	7	49	6	1
35	43	1	44	6	1
36	44	5	49	5	7
37	44	4	48	5	2
38	48	5	53	5	8
39	49	4	53	7	8
40	49	5	54	7	3
41	53	2	55	8	5
42	53	2	55	7	8
43	53	3	56	5	7
44	54	6	60	8	6
45	56	4	60	6	8
46	60	8	68	9	4
47	60	3	63	6	8
48	63	8	71	8	3
49	68	8	76	6	2
50	71	10	81	8	8
51	71	4	75	9	6
52	76	8	84	10	4
53	76	6	82	7	5
54	82	9	91	6	8
55	84	3	87	6	4
56	87	5	92	6	2
57	87	9	96	6	1
58	91	9	100	7	1
59	91	9	100	9	1
60	100	8	108	10	1
61	100	1	101	6	4
62	101	6	107	9	4
63	107	6	113	7	6
64	108	10	118	7	1
65	113	8	121	9	7
66	118	7	125	8	3
67	118	4	122	6	5
68	118	6	124	8	7
69	121	1	122	8	1
70	121	8	129	8	5
71	125	8	133	8	6
72	129	2	131	7	7
73	131	1	132	9	4
74	133	4	137	6	2
75	133	5	138	8	4
76	138	5	143	7	3
77	138	7	145	6	5
78	138	10	148	9	2
79	138	2	140	10	5
80	145	8	153	5	6
81	148	2	150	5	1
82	153	8	161	6	4
83	153	5	158	9	7
84	158	10	168	10	6
85	161	6	167	7	4
86	168	9	177	8	7
87	168	4	172	7	3
88	169	4	173	7	5
89	172	1	173	5	8
90	173	1	174	8	8
91	174	5	179	8	3
92	174	3	177	8	3
93	174	4	178	6	3
94	177	4	181	5	6
95	178	5	183	9	4
96	179	4	183	10	8
97	181	9	190	10	8
98	181	4	185	7	5
99	181	5	186	7	1
100	185	7	192	5	7
101	185	10	195	8	4
102	192	7	199	9	1
103	195	7	202	10	6
104	199	9	208	9	8
105	199	9	208	6	2
106	202	8	210	6	1
107	208	6	214	10	2
108	208	3	211	5	7
109	210	1	211	8	1
110	211	1	212	5	4
111	212	10	222	9	2
112	212	4	216	10	1
113	214	2	216	8	5
114	216	8	224	9	5
115	222	2	224	9	7
116	222	3	225	5	8
117	224	7	231	10	7
118	225	3	228	7	1
119	228	6	234	8	4
120	234	4	238	7	6
