作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	6	3
2	0	1	1	10	4
3	0	6	6	6	8
4	1	9	10	7	5
5	1	7	8	9	8
6	6	6	12	9	3
7	6	10	16	10	7
8	7	4	11	5	6
9	8	9	17	10	2
10	11	2	13	5	7
11	12	5	17	7	2
12	13	3	16	7	2
13	13	4	17	5	6
14	16	6	22	7	4
15	17	6	23	6	7
16	17	9	26	7	4
17	17	10	27	8	8
18	23	8	31	10	7
19	23	3	26	8	4
20	26	1	27	7	1
21	27	8	35	9	5
22	27	4	31	7	5
23	27	7	34	5	8
24	31	10	41	7	8
25	31	1	32	7	5
26	31	4	35	6	7
27	34	3	37	9	1
28	35	3	38	7	1
29	35	7	42	10	6
30	35	7	42	7	5
31	37	8	45	8	8
32	37	4	41	7	8
33	38	9	47	7	2
34	41	6	47	9	1
35	42	6	48	10	2
36	42	2	44	6	4
37	47	1	48	9	8
38	47	5	52	5	7
39	47	8	55	10	8
40	48	9	57	5	2
41	48	4	52	6	4
42	52	4	56	5	6
43	52	8	60	8	5
44	55	6	61	9	5
45	56	9	65	8	7
46	57	1	58	10	7
47	58	4	62	5	7
48	60	1	61	8	7
49	60	7	67	6	4
50	61	8	69	5	8
51	62	6	68	6	3
52	62	5	67	10	2
53	65	10	75	7	6
54	67	8	75	6	7
55	68	8	76	5	5
56	68	8	76	6	7
57	69	3	72	8	2
58	72	5	77	6	1
59	75	2	77	9	6
60	75	10	85	6	8
61	76	7	83	8	2
62	77	8	85	7	2
63	77	2	79	6	3
64	79	10	89	6	7
65	79	5	84	6	2
66	83	9	92	9	4
67	85	5	90	10	2
68	85	1	86	10	8
69	86	1	87	8	8
70	86	10	96	6	8
71	87	5	92	7	7
72	89	1	90	8	1
73	90	2	92	8	1
74	92	7	99	6	8
75	92	5	97	8	5
76	92	4	96	5	5
77	92	9	101	5	1
78	96	5	101	7	1
79	97	7	104	10	6
80	97	8	105	9	1
81	99	2	101	7	4
82	101	6	107	8	7
83	101	10	111	9	6
84	104	10	114	10	5
85	105	10	115	6	3
86	107	6	113	8	7
87	107	9	116	7	3
88	111	9	120	8	6
89	114	4	118	8	4
90	115	10	125	8	2
91	116	6	122	6	4
92	118	6	124	6	7
93	120	8	128	5	2
94	122	8	130	7	8
95	124	8	132	9	8
96	124	7	131	5	7
97	125	6	131	5	3
98	125	9	134	8	8
99	130	1	131	6	7
100	131	5	136	6	7
101	131	10	141	6	6
102	132	2	134	9	2
103	132	10	142	10	2
104	134	7	141	6	7
105	134	2	136	7	6
106	136	3	139	7	4
107	136	8	144	5	6
108	139	7	146	9	8
109	139	2	141	5	7
110	141	7	148	9	6
111	142	7	149	7	8
112	142	3	145	9	3
113	145	3	148	6	6
114	146	4	150	8	1
115	148	6	154	10	6
116	148	10	158	7	7
117	149	9	158	6	7
118	150	5	155	10	5
119	155	5	160	9	1
120	158	4	162	10	8
