作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	5	7
2	0	8	8	6	8
3	0	5	5	9	4
4	7	8	15	9	4
5	8	7	15	8	8
6	8	10	18	6	2
7	9	5	14	10	5
8	14	10	24	7	6
9	15	6	21	9	7
10	15	10	25	7	2
11	15	9	24	10	5
12	18	9	27	6	3
13	21	7	28	6	6
14	24	8	32	10	3
15	25	4	29	7	5
16	27	5	32	10	5
17	28	7	35	5	4
18	28	1	29	7	8
19	29	2	31	6	5
20	29	3	32	5	6
21	31	2	33	7	3
22	32	7	39	9	8
23	32	7	39	8	2
24	33	2	35	10	2
25	35	9	44	7	1
26	35	6	41	5	2
27	35	7	42	9	5
28	39	9	48	10	6
29	39	6	45	8	8
30	42	5	47	8	8
31	45	9	54	8	3
32	45	6	51	10	8
33	47	2	49	5	6
34	48	1	49	5	4
35	49	4	53	5	4
36	49	2	51	8	2
37	51	4	55	9	6
38	51	4	55	9	5
39	51	1	52	9	3
40	53	1	54	9	1
41	54	7	61	9	6
42	55	2	57	10	4
43	55	10	65	8	6
44	55	7	62	9	5
45	57	4	61	8	6
46	61	9	70	6	2
47	61	5	66	10	2
48	61	4	65	5	1
49	62	9	71	7	7
50	65	6	71	9	8
51	65	3	68	5	5
52	66	6	72	5	8
53	66	1	67	7	8
54	70	8	78	7	1
55	71	3	74	9	3
56	71	3	74	10	3
57	72	8	80	6	6
58	74	5	79	6	1
59	74	6	80	7	5
60	78	10	88	7	4
61	79	10	89	9	5
62	80	10	90	9	4
63	80	8	88	5	3
64	88	1	89	6	5
65	88	10	98	8	6
66	89	2	91	5	7
67	89	7	96	7	8
68	90	2	92	10	3
69	90	8	98	8	1
70	91	1	92	10	5
71	91	3	94	5	7
72	92	5	97	9	3
73	92	5	97	9	1
74	96	7	103	5	2
75	97	7	104	10	1
76	98	4	102	9	7
77	98	1	99	7	3
78	99	9	108	5	6
79	99	6	105	9	5
80	102	7	109	10	2
81	103	8	111	8	8
82	104	7	111	7	1
83	105	10	115	6	1
84	109	5	114	9	3
85	111	8	119	9	8
86	111	5	116	7	3
87	114	6	120	9	7
88	115	2	117	6	1
89	116	8	124	9	5
90	117	3	120	9	1
91	119	9	128	6	1
92	120	5	125	8	5
93	120	5	125	5	4
94	120	7	127	7	2
95	125	8	133	9	2
96	125	4	129	8	8
97	128	8	136	6	6
98	129	5	134	10	2
99	133	7	140	7	7
100	133	8	141	5	6
101	134	6	140	6	6
102	136	1	137	7	1
103	137	6	143	8	3
104	140	2	142	5	5
105	140	3	143	10	8
106	141	9	150	10	2
107	141	6	147	10	7
108	142	9	151	10	5
109	143	4	147	7	8
110	150	9	159	10	7
111	159	6	165	8	6
112	159	10	169	7	5
113	165	1	166	7	5
114	165	8	173	5	8
115	166	9	175	10	1
116	166	4	170	9	8
117	170	2	172	7	8
118	173	1	174	10	5
119	174	1	175	8	5
120	175	7	182	10	6
