作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	5	3
2	0	7	7	9	4
3	0	6	6	7	8
4	5	2	7	9	7
5	5	9	14	8	4
6	6	6	12	7	3
7	6	7	13	6	4
8	7	10	17	9	2
9	7	3	10	9	7
10	7	10	17	10	3
11	8	2	10	7	2
12	10	1	11	8	7
13	13	9	22	10	6
14	13	7	20	7	1
15	13	3	16	5	1
16	14	6	20	10	7
17	14	3	17	7	5
18	17	1	18	9	5
19	17	9	26	8	6
20	20	3	23	6	7
21	20	5	25	5	4
22	22	6	28	6	6
23	22	2	24	7	3
24	22	6	28	10	4
25	23	7	30	6	3
26	23	4	27	9	6
27	24	3	27	8	5
28	25	10	35	7	8
29	25	3	28	8	8
30	27	10	37	8	7
31	28	10	38	8	6
32	30	8	38	9	5
33	35	2	37	7	5
34	35	3	38	10	6
35	37	7	44	8	2
36	37	8	45	8	1
37	38	8	46	9	1
38	38	3	41	6	1
39	39	5	44	10	8
40	39	8	47	7	5
41	40	2	42	9	7
42	40	9	49	9	6
43	41	8	49	6	3
44	41	1	42	6	7
45	42	6	48	6	7
46	42	4	46	10	6
47	42	7	49	5	3
48	44	7	51	5	3
49	46	6	52	8	6
50	48	1	49	6	7
51	49	4	53	7	3
52	49	10	59	9	2
53	49	8	57	9	7
54	49	4	53	10	4
55	50	8	58	6	3
56	51	3	54	5	6
57	52	9	61	7	8
58	53	5	58	5	7
59	53	9	62	10	1
60	53	2	55	6	1
61	53	4	57	6	1
62	54	8	62	7	7
63	54	7	61	6	8
64	55	10	65	10	3
65	57	9	66	10	8
66	58	7	65	7	2
67	58	10	68	9	6
68	59	8	67	5	4
69	62	4	66	5	5
70	62	7	69	5	4
71	66	7	73	7	8
72	66	8	74	7	7
73	67	5	72	9	2
74	67	5	72	6	2
75	67	4	71	6	3
76	68	8	76	7	5
77	69	9	78	7	2
78	69	8	77	7	4
79	72	3	75	9	1
80	72	1	73	10	7
81	73	5	78	10	5
82	73	8	81	7	4
83	74	5	79	10	7
84	74	9	83	10	7
85	77	9	86	10	5
86	77	4	81	9	4
87	77	7	84	5	7
88	78	5	83	9	4
89	78	4	82	8	6
90	78	1	79	5	8
91	78	8	86	8	7
92	81	9	90	5	5
93	81	2	83	8	8
94	81	4	85	9	5
95	82	9	91	6	6
96	83	3	86	9	1
97	86	4	90	8	2
98	86	7	93	8	7
99	86	8	94	7	1
100	86	1	87	10	1
101	86	2	88	6	5
102	87	7	94	6	6
103	90	6	96	8	8
104	90	6	96	7	6
105	91	2	93	7	1
106	94	5	99	9	2
107	94	2	96	10	8
108	95	4	99	6	2
109	96	2	98	8	7
110	96	2	98	10	1
111	98	6	104	5	4
112	98	7	105	8	1
113	99	6	105	10	6
114	99	7	106	9	7
115	105	3	108	6	8
116	105	9	114	10	5
117	105	8	113	9	1
118	113	4	117	9	1
119	114	5	119	7	4
120	119	1	120	10	5
