作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	5	5
2	0	10	10	6	3
3	0	4	4	7	2
4	4	2	6	7	1
5	4	3	7	9	4
6	4	8	12	10	5
7	6	3	9	7	3
8	6	10	16	9	7
9	7	3	10	8	1
10	9	7	16	8	8
11	9	7	16	7	1
12	10	6	16	8	4
13	12	3	15	8	4
14	12	5	17	6	7
15	12	3	15	7	5
16	15	7	22	9	7
17	16	2	18	5	6
18	16	8	24	7	1
19	16	3	19	8	2
20	17	6	23	5	6
21	17	10	27	8	6
22	18	3	21	9	3
23	19	6	25	9	4
24	19	7	26	5	8
25	21	2	23	6	4
26	23	5	28	5	3
27	24	5	29	10	5
28	25	1	26	8	1
29	25	2	27	10	7
30	26	5	31	8	1
31	27	6	33	10	5
32	28	1	29	8	3
33	29	7	36	9	1
34	29	10	39	8	6
35	31	4	35	10	6
36	31	5	36	6	3
37	33	8	41	5	7
38	35	2	37	7	6
39	36	10	46	7	3
40	36	1	37	9	2
41	37	1	38	7	3
42	38	7	45	9	1
43	39	1	40	7	4
44	40	7	47	10	5
45	45	5	50	5	3
46	45	8	53	6	6
47	46	6	52	8	8
48	46	10	56	9	8
49	47	10	57	5	4
50	47	9	56	8	5
51	50	5	55	10	3
52	52	7	59	5	5
53	53	5	58	5	7
54	57	1	58	6	1
55	58	5	63	5	7
56	58	3	61	9	5
57	58	8	66	5	4
58	59	3	62	9	5
59	59	2	61	10	6
60	61	3	64	10	2
61	63	9	72	6	8
62	63	4	67	9	5
63	64	6	70	7	5
64	64	1	65	9	1
65	65	3	68	5	4
66	66	8	74	9	1
67	67	8	75	9	2
68	67	9	76	6	1
69	70	3	73	6	2
70	73	6	79	10	6
71	74	3	77	6	7
72	75	1	76	7	2
73	75	5	80	9	6
74	76	8	84	9	2
75	76	6	82	6	2
76	77	10	87	5	4
77	79	7	86	8	3
78	80	9	89	7	8
79	82	6	88	8	5
80	84	7	91	5	5
81	86	8	94	5	2
82	87	1	88	5	6
83	88	10	98	6	6
84	89	9	98	9	8
85	91	5	96	6	6
86	91	6	97	7	6
87	94	10	104	9	2
88	96	1	97	10	4
89	97	1	98	8	5
90	98	6	104	10	7
91	98	6	104	10	5
92	98	1	99	10	7
93	98	10	108	6	3
94	98	10	108	7	4
95	104	3	107	9	3
96	104	2	106	7	6
97	104	8	112	5	4
98	106	2	108	8	1
99	107	8	115	9	6
100	108	2	110	10	1
101	110	6	116	10	7
102	110	8	118	10	5
103	110	9	119	10	4
104	116	10	126	9	3
105	118	8	126	7	8
106	119	7	126	6	1
107	119	9	128	9	2
108	126	5	131	8	5
109	126	10	136	6	2
110	128	8	136	7	8
111	128	7	135	6	4
112	136	10	146	5	7
113	136	6	142	6	6
114	137	7	144	8	3
115	142	1	143	9	8
116	144	2	146	9	8
117	146	1	147	8	7
118	146	7	153	10	2
119	146	10	156	8	2
120	156	4	160	10	7
