作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	4
2	0	3	3	5	8
3	1	1	2	5	3
4	2	9	11	6	1
5	2	1	3	5	5
6	2	6	8	10	1
7	3	2	5	9	3
8	3	5	8	9	2
9	3	10	13	7	5
10	3	6	9	10	2
11	8	6	14	9	6
12	8	3	11	9	4
13	8	10	18	7	7
14	9	2	11	6	8
15	9	5	14	8	8
16	9	6	15	7	8
17	11	4	15	6	5
18	11	1	12	8	3
19	11	9	20	5	2
20	14	5	19	10	6
21	14	7	21	6	4
22	14	6	20	8	8
23	15	9	24	5	4
24	15	9	24	7	4
25	18	2	20	5	5
26	18	3	21	8	1
27	19	8	27	10	7
28	19	3	22	5	3
29	20	2	22	9	6
30	20	4	24	8	3
31	20	5	25	5	3
32	21	5	26	8	1
33	21	8	29	5	8
34	22	10	32	10	2
35	22	7	29	9	5
36	24	1	25	5	2
37	24	4	28	9	2
38	24	1	25	10	3
39	25	6	31	5	7
40	25	4	29	6	8
41	25	3	28	7	7
42	26	1	27	9	8
43	27	6	33	6	3
44	27	2	29	10	4
45	28	9	37	7	2
46	28	10	38	8	4
47	29	5	34	9	5
48	29	9	38	8	8
49	29	10	39	10	4
50	31	4	35	9	2
51	33	10	43	8	2
52	34	9	43	9	5
53	35	4	39	8	4
54	37	6	43	6	6
55	38	2	40	10	7
56	38	2	40	5	8
57	38	7	45	7	6
58	39	4	43	10	2
59	40	9	49	7	5
60	43	1	44	9	7
61	43	2	45	10	4
62	43	2	45	9	4
63	43	2	45	5	6
64	43	5	48	7	2
65	43	5	48	9	1
66	44	2	46	7	7
67	44	10	54	10	2
68	45	8	53	6	1
69	45	5	50	5	2
70	45	10	55	7	7
71	46	3	49	10	3
72	48	10	58	8	5
73	49	10	59	5	5
74	50	5	55	5	1
75	53	7	60	8	3
76	53	6	59	7	3
77	55	6	61	8	8
78	55	1	56	5	2
79	56	8	64	7	3
80	59	10	69	8	8
81	59	8	67	5	2
82	60	4	64	5	7
83	61	5	66	7	4
84	64	8	72	5	2
85	64	1	65	7	7
86	64	8	72	5	3
87	65	4	69	5	1
88	65	7	72	10	6
89	65	4	69	10	2
90	66	5	71	7	4
91	66	5	71	8	4
92	69	1	70	8	3
93	69	5	74	8	2
94	69	5	74	6	8
95	70	2	72	5	1
96	70	8	78	9	7
97	71	6	77	8	5
98	71	9	80	9	7
99	72	5	77	6	6
100	72	7	79	5	6
101	73	9	82	8	7
102	74	6	80	8	6
103	77	10	87	6	2
104	77	4	81	5	5
105	78	3	81	5	4
106	79	5	84	6	2
107	80	6	86	10	2
108	82	9	91	6	6
109	84	6	90	8	6
110	87	7	94	6	3
111	90	3	93	6	1
112	91	8	99	6	3
113	91	3	94	6	3
114	93	4	97	9	5
115	94	3	97	6	1
116	97	3	100	7	3
117	99	10	109	5	6
118	100	3	103	10	7
119	109	5	114	9	7
120	114	2	116	6	4
