作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	6	4
2	0	1	1	6	1
3	0	4	4	10	6
4	1	8	9	9	8
5	4	10	14	9	4
6	4	6	10	5	5
7	5	3	8	6	5
8	8	6	14	9	7
9	8	4	12	5	2
10	9	7	16	5	3
11	9	10	19	6	2
12	9	1	10	6	8
13	10	7	17	10	1
14	10	9	19	5	7
15	10	1	11	7	4
16	11	1	12	8	2
17	12	6	18	9	4
18	14	3	17	6	2
19	16	5	21	6	2
20	16	2	18	6	8
21	16	10	26	8	4
22	17	4	21	10	5
23	17	10	27	6	8
24	18	1	19	10	7
25	18	10	28	6	6
26	19	7	26	6	4
27	19	10	29	5	6
28	21	9	30	10	1
29	21	5	26	5	4
30	26	6	32	5	8
31	27	7	34	8	8
32	28	6	34	8	4
33	28	8	36	10	1
34	30	7	37	9	7
35	34	1	35	6	5
36	34	9	43	8	7
37	34	8	42	10	1
38	35	7	42	9	6
39	37	10	47	6	7
40	37	5	42	8	8
41	37	2	39	6	3
42	42	2	44	8	6
43	42	6	48	6	1
44	42	10	52	5	1
45	44	3	47	7	2
46	44	9	53	5	7
47	47	9	56	5	3
48	48	2	50	6	6
49	48	3	51	10	5
50	52	6	58	9	3
51	53	3	56	5	1
52	56	2	58	7	6
53	56	4	60	6	3
54	58	9	67	8	8
55	58	7	65	5	2
56	58	10	68	10	3
57	65	2	67	10	2
58	65	4	69	9	4
59	65	6	71	7	8
60	67	8	75	6	6
61	67	8	75	10	7
62	67	7	74	6	1
63	68	6	74	8	6
64	68	4	72	9	6
65	71	4	75	9	1
66	72	10	82	9	6
67	72	10	82	5	3
68	74	4	78	9	2
69	75	3	78	9	8
70	75	1	76	7	7
71	78	1	79	8	1
72	78	8	86	10	2
73	79	5	84	6	6
74	79	9	88	10	8
75	82	9	91	8	8
76	82	9	91	6	8
77	82	5	87	6	8
78	86	1	87	7	4
79	87	7	94	9	4
80	87	10	97	5	4
81	87	5	92	8	7
82	91	5	96	6	1
83	91	3	94	7	2
84	92	8	100	6	5
85	92	8	100	7	5
86	94	6	100	8	5
87	94	8	102	7	4
88	94	10	104	5	7
89	96	8	104	9	1
90	97	7	104	9	7
91	102	6	108	9	7
92	104	10	114	5	8
93	104	2	106	9	8
94	104	10	114	7	2
95	106	4	110	10	4
96	106	8	114	7	4
97	108	3	111	9	1
98	108	3	111	6	7
99	110	3	113	10	8
100	113	3	116	9	2
101	113	9	122	7	3
102	114	10	124	7	8
103	114	7	121	6	6
104	121	2	123	7	7
105	121	10	131	9	5
106	122	9	131	8	5
107	122	5	127	8	2
108	122	6	128	8	7
109	124	3	127	9	3
110	127	4	131	6	5
111	127	8	135	9	1
112	131	10	141	9	8
113	135	7	142	5	2
114	141	2	143	9	4
115	141	5	146	6	4
116	141	7	148	10	7
117	142	7	149	6	6
118	146	9	155	7	4
119	148	10	158	7	1
120	158	2	160	8	1
