作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	10	2
2	0	6	6	9	5
3	1	6	7	7	4
4	6	8	14	8	3
5	6	4	10	8	5
6	7	3	10	8	1
7	7	6	13	6	2
8	8	5	13	7	6
9	8	8	16	9	6
10	10	7	17	5	5
11	10	3	13	7	3
12	10	8	18	6	1
13	11	9	20	9	3
14	13	10	23	8	6
15	13	2	15	5	4
16	13	8	21	6	1
17	14	4	18	5	6
18	14	7	21	7	5
19	16	1	17	9	6
20	17	6	23	7	2
21	17	6	23	9	3
22	18	3	21	8	6
23	18	3	21	8	8
24	20	5	25	7	7
25	21	7	28	6	4
26	23	10	33	5	1
27	23	7	30	10	8
28	23	8	31	8	6
29	24	7	31	10	6
30	24	3	27	9	2
31	24	3	27	9	8
32	25	2	27	7	1
33	27	1	28	6	5
34	28	4	32	10	5
35	28	10	38	9	7
36	28	9	37	10	1
37	30	8	38	6	8
38	32	6	38	10	2
39	32	8	40	9	5
40	33	5	38	8	8
41	33	3	36	10	7
42	36	7	43	7	5
43	37	6	43	6	3
44	38	4	42	5	1
45	38	10	48	6	6
46	38	3	41	8	2
47	40	8	48	9	2
48	40	9	49	7	7
49	41	2	43	10	4
50	42	9	51	7	8
51	43	2	45	10	8
52	43	3	46	5	4
53	43	6	49	8	1
54	46	5	51	9	1
55	48	1	49	5	3
56	48	9	57	10	3
57	48	6	54	5	8
58	49	7	56	6	7
59	49	3	52	8	7
60	50	9	59	10	8
61	51	8	59	8	7
62	51	5	56	6	1
63	51	6	57	6	7
64	52	8	60	6	1
65	54	6	60	8	1
66	56	3	59	5	2
67	56	9	65	5	5
68	56	7	63	5	8
69	57	2	59	10	1
70	59	7	66	5	2
71	59	7	66	8	1
72	60	6	66	5	7
73	60	1	61	9	2
74	60	3	63	5	8
75	61	10	71	10	5
76	63	6	69	6	2
77	63	6	69	8	5
78	63	5	68	7	1
79	65	1	66	8	8
80	66	6	72	5	6
81	66	6	72	10	6
82	66	7	73	7	1
83	67	3	70	6	6
84	68	8	76	6	4
85	68	6	74	10	3
86	69	7	76	5	4
87	69	6	75	9	6
88	71	9	80	7	4
89	71	3	74	10	4
90	72	1	73	6	1
91	73	1	74	9	3
92	73	7	80	5	1
93	74	2	76	10	8
94	74	2	76	8	5
95	75	5	80	5	8
96	75	9	84	7	8
97	76	7	83	10	4
98	80	10	90	6	7
99	80	7	87	8	8
100	81	5	86	8	1
101	81	9	90	10	5
102	83	9	92	5	5
103	83	7	90	8	7
104	86	1	87	8	8
105	87	7	94	5	8
106	87	8	95	6	1
107	87	10	97	8	8
108	90	6	96	10	6
109	90	10	100	8	4
110	92	5	97	6	3
111	95	9	104	5	5
112	95	7	102	7	8
113	96	9	105	10	1
114	97	1	98	8	3
115	100	6	106	7	5
116	104	5	109	10	8
117	105	4	109	10	3
118	106	10	116	5	2
119	109	7	116	6	5
120	116	6	122	7	1
