作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	5	1
2	0	7	7	7	3
3	0	1	1	5	5
4	1	10	11	10	6
5	1	9	10	5	5
6	1	6	7	6	3
7	2	5	7	10	3
8	2	4	6	10	6
9	3	8	11	6	1
10	6	5	11	7	8
11	7	1	8	5	7
12	7	6	13	5	3
13	7	5	12	5	7
14	7	2	9	6	2
15	9	3	12	6	6
16	10	2	12	8	5
17	10	1	11	9	7
18	11	1	12	8	4
19	11	1	12	8	3
20	11	5	16	7	7
21	12	8	20	8	1
22	12	8	20	6	4
23	12	4	16	8	8
24	12	2	14	6	1
25	13	4	17	7	2
26	13	3	16	9	8
27	14	4	18	5	5
28	14	4	18	7	2
29	16	1	17	10	1
30	16	4	20	6	3
31	16	2	18	6	6
32	17	4	21	7	4
33	17	3	20	5	7
34	18	10	28	8	1
35	18	8	26	9	5
36	19	6	25	6	1
37	20	7	27	8	5
38	20	8	28	6	8
39	20	4	24	8	6
40	20	8	28	9	1
41	20	9	29	7	2
42	21	8	29	9	1
43	21	3	24	9	5
44	21	7	28	7	1
45	24	10	34	7	4
46	26	5	31	7	4
47	26	9	35	5	1
48	27	10	37	8	8
49	28	3	31	9	8
50	28	1	29	7	7
51	29	8	37	6	2
52	29	6	35	7	8
53	30	1	31	5	7
54	31	3	34	7	4
55	31	7	38	6	4
56	31	3	34	8	3
57	34	8	42	6	1
58	34	5	39	10	2
59	35	6	41	10	4
60	35	7	42	8	4
61	35	10	45	6	5
62	35	8	43	8	3
63	36	9	45	5	7
64	37	4	41	5	5
65	37	8	45	5	3
66	38	2	40	6	6
67	39	2	41	6	1
68	40	1	41	9	2
69	40	7	47	9	6
70	41	8	49	10	1
71	41	4	45	6	1
72	41	1	42	9	8
73	41	2	43	9	1
74	42	6	48	5	8
75	42	7	49	6	4
76	42	7	49	5	2
77	43	10	53	6	1
78	45	8	53	7	7
79	45	8	53	8	1
80	45	4	49	10	2
81	48	2	50	9	7
82	48	10	58	7	8
83	49	6	55	6	8
84	49	5	54	5	3
85	49	6	55	6	6
86	53	4	57	7	2
87	53	1	54	7	5
88	54	1	55	6	3
89	55	1	56	9	6
90	55	2	57	8	1
91	56	2	58	9	1
92	56	1	57	7	6
93	57	7	64	6	8
94	57	1	58	7	2
95	57	2	59	8	1
96	58	9	67	8	6
97	58	6	64	10	6
98	58	7	65	6	4
99	64	1	65	8	7
100	64	10	74	9	7
101	67	5	72	10	7
102	72	4	76	8	4
103	74	7	81	10	7
104	74	5	79	9	7
105	79	7	86	9	2
106	79	9	88	5	8
107	86	9	95	7	7
108	86	7	93	8	6
109	93	10	103	7	7
110	93	4	97	9	3
111	95	4	99	8	8
112	97	8	105	9	2
113	99	6	105	5	6
114	103	3	106	6	6
115	105	4	109	6	7
116	105	3	108	9	8
117	106	5	111	10	6
118	108	9	117	5	7
119	111	8	119	7	8
120	117	7	124	8	4
