作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	8	4
2	0	2	2	6	8
3	1	1	2	7	4
4	2	2	4	10	6
5	2	10	12	9	6
6	2	7	9	10	4
7	3	7	10	5	3
8	4	9	13	5	7
9	4	7	11	7	8
10	10	1	11	6	7
11	10	1	11	8	4
12	11	10	21	8	1
13	11	1	12	10	8
14	12	7	19	6	6
15	12	2	14	10	7
16	13	4	17	5	4
17	14	1	15	9	1
18	15	6	21	10	5
19	15	2	17	8	4
20	17	10	27	6	8
21	17	10	27	8	6
22	19	7	26	10	3
23	19	6	25	6	1
24	21	5	26	10	4
25	25	4	29	6	2
26	26	5	31	9	3
27	26	4	30	6	5
28	27	7	34	6	1
29	27	7	34	9	1
30	29	1	30	5	4
31	30	5	35	5	2
32	30	1	31	10	8
33	31	9	40	9	5
34	31	10	41	9	1
35	34	7	41	7	4
36	34	1	35	7	8
37	35	10	45	9	3
38	35	7	42	6	7
39	40	1	41	7	3
40	41	2	43	9	7
41	41	2	43	5	7
42	41	6	47	7	6
43	42	2	44	5	6
44	43	1	44	5	2
45	43	2	45	9	7
46	43	10	53	9	4
47	44	7	51	7	7
48	45	2	47	10	3
49	45	3	48	10	1
50	47	8	55	8	6
51	47	2	49	7	7
52	48	5	53	10	7
53	49	3	52	10	7
54	51	9	60	8	1
55	52	7	59	7	4
56	52	9	61	8	5
57	53	2	55	6	2
58	53	2	55	7	3
59	53	1	54	10	2
60	54	9	63	10	8
61	55	8	63	7	5
62	55	2	57	6	6
63	57	2	59	8	8
64	59	3	62	8	7
65	60	7	67	7	7
66	61	3	64	10	3
67	62	4	66	9	1
68	63	2	65	7	2
69	63	2	65	10	5
70	64	10	74	9	3
71	65	4	69	5	1
72	66	9	75	9	4
73	67	8	75	5	2
74	69	8	77	5	2
75	74	9	83	7	5
76	74	10	84	7	6
77	75	4	79	6	6
78	75	1	76	6	8
79	76	10	86	8	3
80	77	6	83	6	8
81	79	6	85	6	7
82	83	6	89	8	5
83	83	3	86	7	3
84	84	8	92	10	2
85	84	4	88	10	2
86	85	6	91	7	3
87	85	4	89	7	5
88	86	3	89	9	4
89	88	8	96	9	7
90	89	1	90	8	4
91	89	1	90	9	4
92	90	4	94	7	7
93	90	10	100	7	3
94	92	7	99	5	8
95	94	9	103	10	4
96	94	2	96	8	5
97	96	8	104	6	8
98	96	3	99	5	4
99	99	5	104	8	2
100	100	1	101	5	7
101	101	9	110	7	8
102	103	1	104	6	2
103	103	3	106	5	1
104	104	5	109	7	6
105	104	7	111	10	7
106	104	6	110	5	6
107	105	9	114	8	7
108	109	8	117	5	6
109	109	6	115	7	6
110	110	6	116	6	1
111	110	6	116	5	7
112	114	9	123	7	4
113	115	7	122	8	7
114	116	10	126	5	4
115	117	8	125	7	3
116	122	10	132	10	5
117	125	7	132	9	7
118	126	4	130	5	7
119	130	9	139	6	2
120	132	4	136	9	2
