作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	8	1
2	0	10	10	9	1
3	3	2	5	5	7
4	3	5	8	6	2
5	5	10	15	10	2
6	5	10	15	6	8
7	8	9	17	6	2
8	8	2	10	10	8
9	10	4	14	8	4
10	10	3	13	9	4
11	14	4	18	8	6
12	14	8	22	10	8
13	15	4	19	5	7
14	15	8	23	10	3
15	15	7	22	8	3
16	17	3	20	8	2
17	18	1	19	5	2
18	19	9	28	10	4
19	19	4	23	5	1
20	22	1	23	8	6
21	23	5	28	9	3
22	23	1	24	8	3
23	23	6	29	7	8
24	28	6	34	7	4
25	28	6	34	9	8
26	28	1	29	5	3
27	29	2	31	6	3
28	31	4	35	10	7
29	34	8	42	5	7
30	34	2	36	10	2
31	34	2	36	10	8
32	36	8	44	8	6
33	36	10	46	8	1
34	36	2	38	9	8
35	36	4	40	6	4
36	36	10	46	10	5
37	40	3	43	10	2
38	42	4	46	9	3
39	42	4	46	5	6
40	44	1	45	8	1
41	44	3	47	6	4
42	46	10	56	8	6
43	46	10	56	6	3
44	46	4	50	10	7
45	46	1	47	6	1
46	47	4	51	7	2
47	47	2	49	5	3
48	47	10	57	9	7
49	48	1	49	9	1
50	49	10	59	8	3
51	49	6	55	6	4
52	49	9	58	6	4
53	50	5	55	5	6
54	56	3	59	6	1
55	56	2	58	8	5
56	57	5	62	9	4
57	58	10	68	6	8
58	58	6	64	10	5
59	59	1	60	7	7
60	59	1	60	7	3
61	60	4	64	5	8
62	60	6	66	9	2
63	62	5	67	10	6
64	64	3	67	7	6
65	64	9	73	7	8
66	64	8	72	7	1
67	68	3	71	5	2
68	68	4	72	10	7
69	68	7	75	6	1
70	71	2	73	9	5
71	71	1	72	5	7
72	71	4	75	5	6
73	73	6	79	6	8
74	73	9	82	10	2
75	73	6	79	6	1
76	74	5	79	6	1
77	75	7	82	8	3
78	75	2	77	6	2
79	75	8	83	9	1
80	79	3	82	7	3
81	79	6	85	6	5
82	82	8	90	8	6
83	83	2	85	5	6
84	85	5	90	7	1
85	85	10	95	5	2
86	90	9	99	6	3
87	90	9	99	5	8
88	90	5	95	6	3
89	95	2	97	10	8
90	95	2	97	10	8
91	97	6	103	9	3
92	97	4	101	7	3
93	97	6	103	8	4
94	99	8	107	8	6
95	99	4	103	10	6
96	101	9	110	5	2
97	101	2	103	9	4
98	103	8	111	6	4
99	103	6	109	5	4
100	107	6	113	8	5
101	109	10	119	8	7
102	110	8	118	5	2
103	113	10	123	9	8
104	118	7	125	10	5
105	119	6	125	5	8
106	123	3	126	7	7
107	125	6	131	5	4
108	126	7	133	8	8
109	126	1	127	6	3
110	131	6	137	5	5
111	131	5	136	5	6
112	133	9	142	5	4
113	133	8	141	5	1
114	133	7	140	8	6
115	136	7	143	8	6
116	136	4	140	6	4
117	137	8	145	7	3
118	140	5	145	7	8
119	142	10	152	6	2
120	145	7	152	8	6
