作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	8	6
2	0	9	9	10	8
3	1	6	7	7	1
4	6	5	11	8	3
5	6	7	13	7	1
6	6	5	11	8	4
7	7	2	9	10	6
8	7	1	8	5	1
9	7	10	17	6	2
10	8	3	11	10	3
11	8	10	18	10	5
12	9	8	17	9	7
13	9	1	10	7	1
14	9	9	18	7	2
15	10	4	14	5	2
16	10	10	20	9	2
17	10	1	11	5	8
18	11	7	18	5	7
19	11	3	14	10	1
20	11	2	13	8	6
21	12	6	18	5	2
22	12	1	13	9	2
23	12	8	20	6	7
24	13	10	23	10	5
25	13	5	18	8	1
26	14	6	20	10	6
27	14	1	15	7	2
28	14	7	21	7	1
29	17	4	21	10	2
30	17	1	18	7	3
31	17	6	23	8	3
32	18	2	20	6	3
33	18	3	21	6	4
34	18	3	21	7	1
35	18	1	19	7	2
36	18	8	26	6	1
37	19	8	27	8	2
38	19	3	22	6	7
39	19	8	27	10	5
40	20	6	26	8	5
41	20	9	29	5	8
42	20	10	30	8	8
43	20	10	30	6	1
44	21	2	23	10	8
45	21	3	24	7	2
46	21	2	23	10	7
47	21	3	24	8	3
48	22	7	29	6	7
49	22	2	24	10	5
50	22	5	27	10	8
51	23	9	32	7	8
52	23	6	29	5	3
53	23	8	31	10	7
54	24	10	34	5	2
55	24	1	25	10	6
56	25	9	34	6	4
57	25	1	26	8	7
58	26	10	36	6	6
59	26	3	29	9	3
60	27	1	28	5	1
61	27	9	36	8	4
62	27	9	36	8	3
63	28	7	35	6	3
64	28	4	32	7	2
65	29	7	36	10	4
66	29	3	32	9	3
67	29	4	33	8	6
68	30	5	35	5	1
69	30	5	35	10	3
70	30	6	36	5	4
71	31	10	41	10	5
72	31	10	41	10	7
73	32	9	41	10	4
74	32	10	42	6	7
75	33	8	41	5	5
76	33	1	34	5	6
77	34	7	41	7	7
78	34	6	40	7	1
79	34	2	36	7	6
80	35	7	42	5	5
81	35	10	45	7	8
82	36	7	43	6	5
83	36	2	38	10	7
84	37	1	38	9	8
85	37	3	40	9	2
86	38	2	40	9	3
87	40	3	43	6	5
88	40	9	49	5	8
89	40	5	45	7	6
90	41	5	46	7	7
91	41	10	51	5	6
92	41	10	51	6	4
93	41	2	43	7	2
94	42	9	51	10	7
95	42	5	47	6	1
96	42	7	49	8	2
97	43	7	50	7	4
98	43	10	53	5	1
99	43	1	44	6	4
100	43	5	48	10	1
101	44	2	46	9	2
102	45	1	46	5	7
103	46	6	52	9	6
104	46	6	52	7	7
105	47	2	49	9	4
106	48	7	55	8	6
107	49	7	56	6	2
108	51	7	58	7	6
109	51	4	55	9	7
110	52	5	57	5	6
111	53	2	55	10	8
112	55	5	60	9	6
113	55	6	61	8	5
114	56	3	59	5	6
115	57	1	58	8	1
116	60	10	70	8	1
117	61	1	62	9	3
118	70	8	78	5	8
119	78	8	86	8	3
120	86	6	92	8	6
