作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	5	3
2	0	5	5	7	5
3	0	4	4	5	4
4	4	6	10	8	6
5	4	10	14	9	4
6	4	2	6	9	8
7	5	3	8	5	1
8	5	5	10	10	1
9	5	10	15	10	8
10	6	8	14	10	6
11	6	4	10	8	1
12	10	9	19	7	2
13	10	1	11	9	5
14	10	7	17	10	4
15	11	6	17	7	2
16	11	7	18	6	7
17	14	6	20	9	1
18	14	10	24	7	6
19	14	2	16	10	3
20	15	5	20	10	7
21	15	6	21	9	8
22	15	3	18	7	5
23	16	6	22	7	3
24	16	10	26	8	8
25	18	6	24	10	5
26	18	4	22	8	3
27	18	6	24	7	6
28	19	7	26	10	8
29	20	9	29	10	2
30	21	5	26	10	5
31	22	6	28	7	1
32	22	6	28	6	5
33	24	9	33	6	8
34	24	2	26	6	1
35	24	1	25	9	3
36	24	8	32	6	5
37	25	5	30	10	2
38	26	9	35	10	6
39	26	7	33	8	7
40	26	7	33	9	4
41	28	2	30	10	8
42	28	3	31	8	7
43	29	1	30	8	8
44	30	3	33	7	1
45	30	10	40	6	4
46	30	1	31	9	6
47	30	3	33	7	4
48	31	8	39	6	6
49	32	9	41	9	8
50	33	8	41	7	5
51	33	8	41	5	5
52	33	6	39	6	6
53	35	9	44	7	8
54	39	6	45	7	3
55	39	2	41	9	2
56	39	10	49	6	2
57	40	3	43	7	4
58	40	8	48	9	5
59	41	4	45	8	4
60	41	5	46	5	3
61	41	9	50	8	1
62	41	10	51	9	2
63	42	4	46	8	5
64	42	2	44	5	5
65	42	3	45	10	2
66	43	4	47	10	6
67	44	10	54	7	2
68	44	6	50	6	3
69	46	7	53	8	8
70	46	10	56	7	6
71	46	9	55	8	2
72	47	9	56	7	1
73	47	10	57	6	5
74	48	7	55	6	1
75	48	3	51	9	6
76	51	8	59	6	3
77	51	4	55	10	1
78	53	5	58	10	1
79	53	6	59	9	1
80	55	10	65	5	7
81	55	8	63	10	7
82	55	1	56	7	4
83	56	6	62	6	5
84	56	9	65	9	2
85	57	6	63	5	3
86	58	7	65	10	6
87	58	1	59	10	4
88	59	1	60	9	3
89	59	3	62	9	7
90	62	2	64	10	8
91	62	7	69	6	1
92	63	1	64	10	1
93	63	4	67	5	5
94	63	7	70	10	3
95	64	3	67	6	3
96	65	10	75	8	5
97	65	7	72	9	5
98	65	6	71	9	6
99	67	1	68	9	8
100	67	1	68	9	6
101	68	9	77	10	1
102	68	4	72	10	3
103	69	9	78	10	5
104	70	2	72	7	4
105	71	1	72	6	6
106	72	5	77	7	8
107	72	3	75	5	2
108	72	1	73	8	7
109	75	9	84	10	3
110	75	7	82	7	6
111	77	2	79	8	3
112	78	9	87	10	8
113	82	3	85	9	3
114	84	5	89	9	3
115	87	4	91	8	1
116	87	2	89	8	6
117	89	3	92	5	3
118	91	8	99	5	2
119	92	4	96	5	4
120	99	2	101	6	5
