作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	5	4
2	0	9	9	10	3
3	0	10	10	6	3
4	8	4	12	10	2
5	8	2	10	6	7
6	10	1	11	9	1
7	10	10	20	8	3
8	10	1	11	7	6
9	11	8	19	10	5
10	11	6	17	7	7
11	12	3	15	8	8
12	12	1	13	9	1
13	12	4	16	8	1
14	13	7	20	7	2
15	13	3	16	5	4
16	14	10	24	10	4
17	15	2	17	9	8
18	15	7	22	7	2
19	16	8	24	9	4
20	16	3	19	8	3
21	16	10	26	7	4
22	17	2	19	9	7
23	17	8	25	8	5
24	19	4	23	8	4
25	19	4	23	10	7
26	20	5	25	8	5
27	20	3	23	7	7
28	22	3	25	6	1
29	23	8	31	8	7
30	23	5	28	9	2
31	24	1	25	10	7
32	24	4	28	5	7
33	25	3	28	10	3
34	25	8	33	7	6
35	26	3	29	10	2
36	26	8	34	10	4
37	26	7	33	5	1
38	27	8	35	7	2
39	28	5	33	6	1
40	28	6	34	7	1
41	29	7	36	7	8
42	33	1	34	6	2
43	33	4	37	10	3
44	33	6	39	5	8
45	34	10	44	9	3
46	34	10	44	8	8
47	34	2	36	8	4
48	34	9	43	7	6
49	35	6	41	6	1
50	36	10	46	10	4
51	37	6	43	5	8
52	37	10	47	8	6
53	39	4	43	9	1
54	39	2	41	7	3
55	41	3	44	7	1
56	41	3	44	10	5
57	43	5	48	6	6
58	43	2	45	8	8
59	44	10	54	7	8
60	44	1	45	10	4
61	44	9	53	6	5
62	44	4	48	10	5
63	45	5	50	8	1
64	45	3	48	9	6
65	46	8	54	9	5
66	48	5	53	10	2
67	50	9	59	5	1
68	50	1	51	10	5
69	50	6	56	7	6
70	53	8	61	7	7
71	54	1	55	10	7
72	54	8	62	7	5
73	55	2	57	7	8
74	55	6	61	8	8
75	55	4	59	9	4
76	57	7	64	6	4
77	59	4	63	5	4
78	59	9	68	6	5
79	61	5	66	10	8
80	61	4	65	5	7
81	62	8	70	6	7
82	63	9	72	8	7
83	64	7	71	6	7
84	66	6	72	8	3
85	66	4	70	9	1
86	68	3	71	8	7
87	70	8	78	7	1
88	70	5	75	8	4
89	70	9	79	5	3
90	71	3	74	6	6
91	71	2	73	7	7
92	72	3	75	10	3
93	72	5	77	7	4
94	72	10	82	5	5
95	73	9	82	10	3
96	75	5	80	8	4
97	75	9	84	8	5
98	77	9	86	8	1
99	78	7	85	6	5
100	80	4	84	7	5
101	82	5	87	7	3
102	82	3	85	5	6
103	84	3	87	9	4
104	85	6	91	10	1
105	86	1	87	10	6
106	87	1	88	7	5
107	87	1	88	9	4
108	88	6	94	7	4
109	91	7	98	10	2
110	91	2	93	7	6
111	93	1	94	9	1
112	94	7	101	7	4
113	94	1	95	8	1
114	95	5	100	5	8
115	98	3	101	7	5
116	100	9	109	6	5
117	101	4	105	10	5
118	101	5	106	6	1
119	106	4	110	9	2
120	110	5	115	8	8
