作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	6
2	0	9	9	6	1
3	0	10	10	6	3
4	8	1	9	5	7
5	8	4	12	7	5
6	8	9	17	5	4
7	9	4	13	10	6
8	9	10	19	5	3
9	9	3	12	8	4
10	10	6	16	9	3
11	12	8	20	6	6
12	12	2	14	5	8
13	13	2	15	9	1
14	13	2	15	6	7
15	13	10	23	8	5
16	14	7	21	10	2
17	14	5	19	8	7
18	15	10	25	10	8
19	15	3	18	8	8
20	16	6	22	6	5
21	16	7	23	7	3
22	16	10	26	6	3
23	18	6	24	10	3
24	18	10	28	6	7
25	19	2	21	6	3
26	19	2	21	7	7
27	20	4	24	9	8
28	20	10	30	6	3
29	21	9	30	8	3
30	21	5	26	7	2
31	22	2	24	5	3
32	23	5	28	6	7
33	23	9	32	9	8
34	24	1	25	10	8
35	24	4	28	9	2
36	25	9	34	9	7
37	25	4	29	5	2
38	26	4	30	10	7
39	26	5	31	7	7
40	28	9	37	5	4
41	28	8	36	10	3
42	28	7	35	8	2
43	28	4	32	5	1
44	29	8	37	7	6
45	30	4	34	8	6
46	30	8	38	7	3
47	30	2	32	7	1
48	30	3	33	7	1
49	31	4	35	5	4
50	31	10	41	8	8
51	31	9	40	7	2
52	32	5	37	5	1
53	32	6	38	8	6
54	33	3	36	9	4
55	34	8	42	10	4
56	35	5	40	9	6
57	36	9	45	6	1
58	36	7	43	7	7
59	37	4	41	9	1
60	37	7	44	9	5
61	37	5	42	7	2
62	37	9	46	7	2
63	38	10	48	9	4
64	38	1	39	6	1
65	39	5	44	9	7
66	40	4	44	9	1
67	40	4	44	6	1
68	41	3	44	10	5
69	41	8	49	6	5
70	41	8	49	8	3
71	42	4	46	7	1
72	43	6	49	9	2
73	44	7	51	10	6
74	44	5	49	10	4
75	45	1	46	9	6
76	46	10	56	7	1
77	46	6	52	9	1
78	46	5	51	8	3
79	46	3	49	10	7
80	48	3	51	6	2
81	49	4	53	7	5
82	49	9	58	9	2
83	49	5	54	9	7
84	49	3	52	7	3
85	49	9	58	5	6
86	49	4	53	7	2
87	50	10	60	7	3
88	50	8	58	5	4
89	51	7	58	7	2
90	52	2	54	6	1
91	53	1	54	8	7
92	54	5	59	6	2
93	54	5	59	7	6
94	54	6	60	6	2
95	54	5	59	7	6
96	55	5	60	9	4
97	58	5	63	6	4
98	58	6	64	10	7
99	58	7	65	6	5
100	59	3	62	8	1
101	59	6	65	6	6
102	60	1	61	7	1
103	60	10	70	5	2
104	60	5	65	8	4
105	61	5	66	10	2
106	61	8	69	10	6
107	63	7	70	8	3
108	65	9	74	9	5
109	65	2	67	6	5
110	66	6	72	9	1
111	66	3	69	7	2
112	67	7	74	9	4
113	69	5	74	10	1
114	69	7	76	10	8
115	70	4	74	7	3
116	74	3	77	5	7
117	74	9	83	8	2
118	74	10	84	9	7
119	77	2	79	7	3
120	83	7	90	5	2
