作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	5	7
2	0	7	7	6	2
3	2	8	10	10	7
4	2	2	4	10	1
5	3	4	7	6	2
6	4	2	6	7	2
7	6	4	10	6	6
8	7	6	13	8	7
9	7	2	9	10	1
10	9	6	15	10	2
11	9	1	10	10	6
12	10	5	15	10	6
13	10	4	14	6	5
14	10	7	17	7	6
15	11	5	16	9	4
16	11	2	13	9	6
17	14	3	17	10	1
18	15	2	17	8	8
19	15	6	21	7	1
20	17	3	20	6	2
21	21	8	29	10	2
22	21	2	23	10	3
23	23	7	30	5	2
24	23	3	26	10	3
25	23	9	32	7	7
26	24	7	31	6	7
27	26	7	33	7	7
28	29	4	33	9	3
29	30	8	38	10	5
30	30	2	32	10	3
31	30	2	32	7	2
32	31	5	36	7	7
33	32	9	41	7	7
34	32	8	40	7	3
35	32	6	38	5	7
36	33	10	43	7	8
37	33	4	37	10	7
38	37	7	44	7	7
39	38	8	46	9	5
40	40	3	43	7	8
41	41	9	50	8	2
42	41	10	51	6	8
43	43	10	53	5	8
44	43	5	48	6	1
45	43	7	50	6	3
46	43	1	44	5	7
47	43	7	50	5	8
48	44	4	48	10	7
49	44	5	49	10	1
50	44	7	51	10	3
51	48	7	55	10	6
52	48	1	49	6	6
53	49	5	54	6	4
54	49	1	50	5	6
55	50	9	59	7	8
56	50	1	51	8	3
57	51	3	54	5	8
58	51	3	54	9	2
59	51	4	55	10	4
60	54	1	55	9	4
61	54	10	64	8	3
62	54	9	63	10	7
63	54	5	59	9	6
64	55	2	57	9	8
65	55	10	65	10	5
66	55	1	56	10	6
67	56	3	59	8	1
68	59	7	66	5	8
69	59	10	69	10	5
70	59	9	68	8	6
71	60	3	63	10	5
72	64	6	70	8	4
73	65	2	67	9	6
74	65	9	74	9	1
75	66	1	67	5	6
76	68	9	77	10	4
77	68	6	74	6	5
78	69	1	70	9	5
79	69	7	76	9	4
80	70	3	73	10	6
81	70	4	74	8	1
82	70	3	73	9	8
83	74	3	77	5	7
84	74	5	79	9	8
85	74	3	77	10	7
86	75	1	76	6	3
87	76	6	82	9	1
88	76	9	85	8	8
89	77	10	87	9	5
90	77	8	85	5	1
91	77	4	81	10	6
92	77	7	84	9	3
93	81	8	89	9	4
94	85	10	95	7	1
95	85	9	94	6	5
96	87	5	92	5	5
97	92	7	99	8	8
98	95	6	101	5	8
99	99	8	107	9	6
100	99	6	105	7	8
101	101	8	109	10	7
102	101	2	103	6	3
103	103	10	113	7	5
104	103	3	106	9	3
105	105	6	111	10	7
106	106	7	113	9	2
107	106	2	108	6	7
108	111	3	114	9	7
109	111	10	121	6	5
110	113	3	116	5	5
111	114	5	119	7	6
112	116	3	119	8	3
113	121	2	123	8	7
114	123	7	130	8	7
115	123	1	124	10	6
116	124	10	134	5	1
117	130	5	135	6	2
118	130	5	135	6	1
119	135	6	141	8	4
120	135	7	142	10	2
