1	6
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	4
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	4
1	5
1	5
1	6
1	4
1	5
1	4
1	5
1	5
1	5
1	5
1	5
1	5
1	6
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	9
1	9
1	9
1	7
1	9
1	9
1	9
1	10
1	9
1	9
1	7
1	8
1	10
1	10
1	9
1	8
1	8
1	8
1	8
1	8
1	9
1	9
1	9
1	8
1	8
1	8
1	9
1	8
1	8
1	9
1	7
1	9
1	9
1	7
1	8
1	9
1	9
1	8
1	9
1	8
1	9
1	9
1	9
1	8
1	9
1	8
1	10
1	8
1	9
1	9
1	9
1	10
1	10
1	10
1	11
1	9
1	11
1	10
1	9
1	12
1	10
1	11
1	11
1	10
1	9
1	12
1	10
1	9
1	12
1	10
1	12
1	10
1	9
1	11
1	11
1	10
1	10
1	10
1	11
1	12
1	9
1	10
1	10
1	11
1	10
1	12
1	10
1	11
1	12
1	11
1	10
1	11
1	10
1	11
1	9
1	11
1	10
1	12
1	11
1	11
1	10
1	9
1	8
1	10
1	8
1	9
1	10
1	10
1	9
1	10
1	9
1	9
1	9
1	10
1	9
1	11
1	9
1	9
1	9
1	11
1	9
1	9
1	9
1	10
1	9
1	10
1	9
1	10
1	9
1	8
1	8
1	10
1	9
1	9
1	9
1	9
1	10
1	8
1	8
1	10
1	10
1	10
1	10
1	9
1	10
1	9
1	9
1	10
1	10
1	9
1	22.1
1	15
1	22.1
1	12
1	23.1
1	33.2
1	13
1	12
1	13
1	12
1	14
1	27.1
1	12
1	14
1	11
1	14
1	13
1	10
1	13
1	10
1	11
1	13
1	22.1
1	13
1	14
1	13
1	12
1	12
1	12
1	13
1	10
1	13
1	12
1	14
1	11
1	12
1	12
1	13
1	18
1	23.1
1	15
1	16
1	15
1	33.2
1	14
1	13
1	11
1	11
1	13
1	11
1	12
1	39.3
1	11
1	9
1	10
1	9
1	11
1	10
1	11
1	11
1	11
1	10
1	10
1	10
1	11
1	10
1	11
1	9
1	9
1	11
1	10
1	10
1	10
1	10
1	9
1	20.1
1	11
1	11
1	20.1
1	10
1	11
1	9
1	9
1	11
1	10
1	31.2
1	10
1	10
1	11
1	19.1
1	10
1	10
1	10
1	10
1	9
1	11
1	11
1	10
1	11
1	10
1	24.1
1	13
1	34.2
1	11
1	13
1	12
1	37.2
1	24.1
1	36.2
1	23.1
1	17
1	33.2
1	35.2
1	15
1	56.4
1	15
1	24.1
1	27.1
1	36.2
1	15
1	34.2
1	15
1	34.2
1	34.2
1	26.1
1	12
1	23.1
1	33.2
1	34.2
1	15
1	24.1
1	14
1	36.2
1	36.2
1	27.1
1	25.1
1	23.1
1	22.1
1	22.1
1	23.1
1	49.3
1	33.2
1	37.2
1	34.2
1	25.1
1	28.1
1	23.1
1	25.1
1	16
1	15
1	34.2
1	44.3
1	53.4
1	55.4
1	35.2
1	35.2
1	24.1
1	15
1	69.5
1	33.2
1	56.4
1	33.2
1	33.2
1	34.2
1	25.1
1	48.3
1	45.3
1	33.2
1	55.4
1	24.1
1	57.4
1	66.5
1	45.3
1	59.4
1	57.4
1	60.4
1	36.2
1	33.2
1	15
1	33.2
1	33.2
1	44.3
1	37.2
1	36.2
1	23.1
1	46.3
1	25.1
1	24.1
1	34.2
1	25.1
1	36.2
1	25.1
1	14
1	36.2
1	46.3
1	36.2
1	44.3
1	36.2
1	48.3
1	57.4
1	33.2
1	45.3
1	67.5
1	67.5
1	47.3
1	78.6
1	53.4
1	63.5
1	34.2
1	48.3
1	68.5
1	78.6
1	35.2
1	56.4
1	64.5
1	75.6
1	67.5
1	68.5
1	69.5
1	55.4
1	57.4
1	43.3
1	56.4
1	56.4
1	34.2
1	37.2
1	44.3
1	80.6
1	59.4
1	46.3
1	99.8
1	67.5
1	71.5
1	48.3
1	44.3
1	45.3
1	54.4
1	35.2
1	57.4
1	58.4
1	27.1
1	23.1
1	34.2
1	85.7
1	69.5
1	35.2
1	54.4
1	86.7
1	66.5
1	35.2
1	9
1	10
1	10
1	9
1	11
1	9
1	10
1	10
1	9
1	9
1	10
1	9
1	9
1	10
1	10
1	9
1	9
1	10
1	9
1	10
1	10
1	10
1	9
1	9
1	10
1	9
1	10
1	10
1	9
1	10
1	9
1	9
1	9
1	10
1	9
1	10
1	9
1	10
1	10
1	10
1	10
1	9
1	10
1	9
1	8
1	10
1	9
1	9
1	10
1	9
1	16
1	14
1	15
1	16
1	17
1	15
1	16
1	16
1	15
1	17
1	15
1	15
1	17
1	15
1	17
1	16
1	16
1	18
1	16
1	15
1	17
1	15
1	15
1	15
1	16
1	17
1	14
1	15
1	14
1	16
1	14
1	16
1	17
1	15
1	16
1	15
1	16
1	14
1	17
1	15
1	14
1	15
1	16
1	15
1	15
1	16
1	17
1	17
1	14
1	16
1	11
1	9
1	11
1	11
1	10
1	11
1	10
1	10
1	11
1	11
1	11
1	10
1	11
1	11
1	10
1	10
1	10
1	10
1	10
1	10
1	10
1	10
1	10
1	10
1	11
1	10
1	11
1	11
1	10
1	10
1	10
1	11
1	11
1	11
1	10
1	11
1	10
1	11
1	11
1	11
1	10
1	10
1	9
1	10
1	11
1	11
1	11
1	10
1	10
1	10
1	17
1	17
1	16
1	20
1	15
1	18
1	16
1	16
1	16
1	16
1	16
1	18
1	18
1	15
1	16
1	17
1	17
1	16
1	18
1	18
1	15
1	18
1	17
1	18
1	15
1	17
1	17
1	17
1	17
1	17
1	16
1	16
1	18
1	18
1	19
1	17
1	19
1	19
1	18
1	18
1	17
1	18
1	16
1	17
1	19
1	17
1	17
1	17
1	17
1	18
1	23
1	20
1	21
1	22
1	34.1
1	22
1	32.1
1	22
1	34.1
1	21
1	22
1	24
1	27
1	35.1
1	33.1
1	22
1	21
1	22
1	24
1	22
1	22
1	21
1	22
1	21
1	23
1	22
1	22
1	22
1	22
1	27
1	22
1	21
1	25
1	23
1	34.1
1	22
1	24
1	30.1
1	33.1
1	23
1	24
1	21
1	44.2
1	24
1	21
1	35.1
1	23
1	24
1	23
1	22
1	20
1	18
1	30.1
1	30.1
1	19
1	16
1	19
1	19
1	19
1	28.1
1	18
1	29.1
1	17
1	18
1	27.1
1	19
1	17
1	30.1
1	20
1	19
1	17
1	20
1	19
1	19
1	39.2
1	16
1	17
1	18
1	18
1	28.1
1	28.1
1	26.1
1	30.1
1	19
1	19
1	50.3
1	37.2
1	18
1	19
1	19
1	17
1	20
1	18
1	18
1	18
1	28.1
1	20
1	29.1
1	18
1	28.1
1	65.4
1	34.1
1	74.5
1	56.3
1	46.2
1	26
1	43.2
1	71.4
1	64.4
1	46.2
1	52.3
1	46.2
1	45.2
1	46.2
1	43.2
1	36.1
1	64.4
1	38.1
1	44.2
1	33.1
1	69.4
1	34.1
1	85.6
1	65.4
1	42.2
1	27
1	55.3
1	53.3
1	33.1
1	34.1
1	66.4
1	57.3
1	42.2
1	57.3
1	46.2
1	33.1
1	56.3
1	32.1
1	45.2
1	32.1
1	45.2
1	43.2
1	45.2
1	56.3
1	52.3
1	33.1
1	35.1
1	54.3
1	57.3
1	45.2
1	69.5
1	50.3
1	30.1
1	50.3
1	50.3
1	70.5
1	28.1
1	49.3
1	40.2
1	21
1	38.2
1	50.3
1	39.2
1	29.1
1	69.5
1	49.3
1	52.3
1	28.1
1	29.1
1	19
1	37.2
1	49.3
1	51.3
1	41.2
1	79.6
1	59.4
1	30.1
1	41.2
1	30.1
1	49.3
1	30.1
1	29.1
1	62.4
1	30.1
1	69.5
1	49.3
1	61.4
1	40.2
1	40.2
1	30.1
1	30.1
1	39.2
1	30.1
1	39.2
1	30.1
1	31.1
1	31.1
1	30.1
1	40.2
1	39.2
1	68.4
1	46.2
1	76.5
1	97.7
1	79.5
1	62.4
1	67.4
1	120.9
1	55.3
1	65.4
1	65.4
1	44.2
1	87.6
1	66.4
1	96.7
1	56.3
1	100.7
1	65.4
1	59.3
1	97.7
1	79.5
1	65.4
1	108.8
1	96.7
1	86.6
1	94.7
1	68.4
1	65.4
1	44.2
1	67.4
1	46.2
1	89.6
1	110.8
1	76.5
1	65.4
1	76.5
1	64.4
1	77.5
1	74.5
1	57.3
1	78.5
1	55.3
1	58.3
1	76.5
1	43.2
1	97.7
1	78.5
1	46.2
1	73.5
1	85.6
1	98.7
1	106.8
1	89.6
1	87.6
1	106.8
1	111.8
1	105.8
1	78.5
1	119.9
1	110.8
1	126
1	90.6
1	130
1	99.7
1	97.7
1	69.4
1	100.7
1	76.5
1	99.7
1	45.2
1	96.7
1	105.8
1	99.7
1	100.7
1	136.1
1	118.9
1	77.5
1	79.5
1	77.5
1	111.8
1	105.8
1	112.8
1	128
1	97.7
1	95.7
1	106.8
1	119.9
1	105.8
1	107.8
1	74.5
1	76.5
1	89.6
1	86.6
1	65.4
1	98.7
1	96.7
1	106.8
1	102.7
1	105.8
1	64.4
1	14
1	15
1	14
1	13
1	14
1	14
1	14
1	14
1	15
1	16
1	14
1	14
1	13
1	15
1	15
1	13
1	14
1	15
1	15
1	15
1	14
1	14
1	13
1	14
1	13
1	13
1	13
1	13
1	13
1	15
1	14
1	15
1	15
1	14
1	14
1	13
1	14
1	13
1	15
1	15
1	13
1	14
1	12
1	13
1	13
1	14
1	15
1	13
1	14
1	15
1	22
1	22
1	23
1	24
1	21
1	20
1	22
1	22
1	22
1	24
1	22
1	24
1	23
1	24
1	20
1	21
1	23
1	22
1	22
1	23
1	22
1	21
1	23
1	20
1	21
1	21
1	25
1	21
1	21
1	24
1	21
1	22
1	19
1	21
1	25
1	22
1	22
1	21
1	21
1	23
1	25
1	22
1	23
1	24
1	22
1	20
1	22
1	21
1	22
1	23
1	16
1	15
1	14
1	15
1	14
1	14
1	14
1	15
1	15
1	16
1	15
1	16
1	14
1	15
1	15
1	16
1	15
1	16
1	15
1	14
1	15
1	15
1	14
1	15
1	15
1	15
1	15
1	15
1	14
1	16
1	15
1	15
1	16
1	14
1	15
1	15
1	15
1	15
1	15
1	15
1	14
1	14
1	14
1	15
1	16
1	14
1	15
1	15
1	14
1	15
1	26
1	36.1
1	27
1	24
1	25
1	24
1	23
1	26
1	24
1	25
1	25
1	35.1
1	24
1	27
1	26
1	23
1	26
1	26
1	27
1	23
1	25
1	25
1	27
1	24
1	36.1
1	26
1	24
1	22
1	36.1
1	23
1	28
1	25
1	24
1	27
1	27
1	24
1	36.1
1	25
1	24
1	26
1	26
1	26
1	25
1	25
1	23
1	35.1
1	24
1	23
1	36.1
1	26
1	43.1
1	55.2
1	41.1
1	52.2
1	46.1
1	31
1	44.1
1	37.1
1	35
1	34
1	30
1	34
1	39.1
1	43.1
1	41.1
1	45.1
1	34
1	54.2
1	44.1
1	40.1
1	31
1	54.2
1	50.2
1	33
1	36
1	46.1
1	44.1
1	35
1	57.2
1	41.1
1	32
1	44.1
1	42.1
1	31
1	34
1	53.2
1	33
1	43.1
1	33
1	45.1
1	33
1	33
1	35
1	44.1
1	45.1
1	31
1	61.3
1	46.1
1	33
1	43.1
1	58.3
1	24
1	79.5
1	28
1	35.1
1	27
1	26
1	39.1
1	47.2
1	67.4
1	57.3
1	46.2
1	27
1	49.2
1	27
1	27
1	25
1	28
1	26
1	37.1
1	59.3
1	40.1
1	36.1
1	38.1
1	36.1
1	68.4
1	37.1
1	28
1	59.3
1	35.1
1	37.1
1	27
1	46.2
1	38.1
1	59.3
1	27
1	36.1
1	58.3
1	69.4
1	58.3
1	35.1
1	66.4
1	28
1	25
1	35.1
1	58.3
1	38.1
1	28
1	70.4
1	48.2
1	66.3
1	103.7
1	85.5
1	86.5
1	67.3
1	87.5
1	74.4
1	53.2
1	73.4
1	88.5
1	68.3
1	75.4
1	88.5
1	86.5
1	96.6
1	117.8
1	84.5
1	87.5
1	73.4
1	87.5
1	86.5
1	94.6
1	84.5
1	94.6
1	46.1
1	74.4
1	100.6
1	65.3
1	79.4
1	56.2
1	95.6
1	64.3
1	63.3
1	58.2
1	56.2
1	73.4
1	85.5
1	52.2
1	56.2
1	74.4
1	107.7
1	75.4
1	89.5
1	117.8
1	74.4
1	79.4
1	66.3
1	84.5
1	55.2
1	84.5
1	59.3
1	55.3
1	58.3
1	67.4
1	75.5
1	61.3
1	56.3
1	58.3
1	85.6
1	37.1
1	98.7
1	75.5
1	79.5
1	108.8
1	68.4
1	49.2
1	77.5
1	65.4
1	49.2
1	68.4
1	58.3
1	68.4
1	81.5
1	57.3
1	57.3
1	107.8
1	89.6
1	87.6
1	77.5
1	87.6
1	78.5
1	98.7
1	69.4
1	45.2
1	80.5
1	99.7
1	100.7
1	119.9
1	46.2
1	89.6
1	91.6
1	79.5
1	60.3
1	97.7
1	71.4
1	65.4
1	76.5
1	90.6
1	47.2
1	68.4
1	139
1	99.6
1	129.9
1	151.1
1	116.8
1	108.7
1	108.7
1	118.8
1	98.6
1	127.9
1	78.4
1	86.5
1	131.9
1	154.1
1	87.5
1	134.9
1	98.6
1	86.5
1	75.4
1	118.8
1	64.3
1	130.9
1	98.6
1	140
1	126.9
1	123.8
1	163.2
1	167.3
1	133.9
1	141
1	128.9
1	125.9
1	87.5
1	140
1	110.7
1	126.9
1	173.3
1	118.8
1	108.7
1	116.8
1	129.9
1	66.3
1	171.3
1	96.6
1	127.9
1	137
1	105.7
1	112.7
1	76.4
1	150.1
1	140.1
1	123.9
1	108.8
1	140.1
1	109.8
1	119.9
1	140.1
1	115.9
1	98.7
1	89.6
1	132
1	129
1	118.9
1	99.7
1	162.3
1	108.8
1	129
1	120.9
1	97.7
1	98.7
1	80.5
1	143.1
1	78.5
1	79.5
1	100.7
1	162.3
1	120.9
1	117.9
1	143.1
1	120.9
1	109.8
1	122.9
1	119.9
1	129
1	110.8
1	108.8
1	89.6
1	90.6
1	109.8
1	118.9
1	78.5
1	88.6
1	107.8
1	108.8
1	133
1	109.8
1	131
1	129
1	120.9
1	130
1	169.3
1	190.5
1	137
1	172.3
1	128.9
1	179.4
1	180.4
1	141
1	184.4
1	151.1
1	160.2
1	149.1
1	144
1	161.2
1	146.1
1	192.5
1	193.5
1	179.4
1	170.3
1	150.1
1	197.6
1	126.9
1	182.4
1	171.3
1	191.5
1	125.9
1	149.1
1	147.1
1	153.1
1	150.1
1	175.3
1	157.2
1	128.9
1	129.9
1	152.1
1	168.3
1	132.9
1	147.1
1	157.2
1	168.3
1	174.3
1	159.2
1	158.2
1	118.8
1	185.4
1	151.1
1	139
1	137
1	192.5
1	180.4
1	19
1	17
1	19
1	19
1	20
1	19
1	20
1	17
1	18
1	18
1	19
1	18
1	18
1	19
1	19
1	18
1	18
1	19
1	19
1	20
1	20
1	19
1	20
1	20
1	18
1	19
1	20
1	19
1	18
1	18
1	19
1	18
1	18
1	17
1	18
1	19
1	19
1	19
1	18
1	19
1	19
1	18
1	19
1	20
1	20
1	17
1	19
1	18
1	18
1	19
1	21
1	20
1	19
1	18
1	20
1	19
1	20
1	20
1	19
1	20
1	20
1	19
1	20
1	20
1	20
1	20
1	20
1	19
1	20
1	19
1	20
1	19
1	19
1	20
1	20
1	19
1	20
1	20
1	20
1	18
1	19
1	19
1	19
1	19
1	19
1	20
1	19
1	20
1	20
1	19
1	19
1	19
1	20
1	19
1	19
1	19
1	18
1	19
1	19
1	21
1	35
1	43.1
1	43.1
1	43.1
1	31
1	34
1	74.4
1	43.1
1	31
1	31
1	34
1	45.1
1	43.1
1	34
1	35
1	31
1	36
1	34
1	31
1	45.1
1	36
1	36
1	34
1	44.1
1	33
1	43.1
1	34
1	35
1	32
1	36
1	44.1
1	44.1
1	33
1	36
1	34
1	34
1	32
1	45.1
1	31
1	34
1	45.1
1	34
1	50.2
1	57.2
1	32
1	36
1	33
1	32
1	34
1	33
1	44.1
1	35
1	66.3
1	84.5
1	65.3
1	55.2
1	46.1
1	56.2
1	45.1
1	53.2
1	107.7
1	55.2
1	88.5
1	66.3
1	49.1
1	72.4
1	96.6
1	95.6
1	104.7
1	56.2
1	64.3
1	77.4
1	53.2
1	58.2
1	73.4
1	55.2
1	57.2
1	56.2
1	45.1
1	55.2
1	98.6
1	34
1	38
1	52.2
1	66.3
1	43.1
1	66.3
1	74.4
1	77.4
1	62.3
1	63.3
1	97.6
1	37
1	88.5
1	77.4
1	43.1
1	44.1
1	45.1
1	45.1
1	55.2
1	107.6
1	82.4
1	149
1	127.8
1	104.6
1	128.8
1	146
1	138.9
1	98.5
1	112.7
1	141.9
1	109.6
1	87.4
1	115.7
1	106.6
1	126.8
1	151
1	116.7
1	141.9
1	116.7
