作业ID	开始执行时间	作业时长	结束时间	物料量	固定装配位置
1	0	8	8	5	4
2	0	10	10	9	8
3	0	6	6	9	4
4	0	0	0	10	8
5	0	0	0	10	2
6	6	10	16	8	6
7	6	1	7	8	2
8	6	5	11	9	4
9	8	4	12	10	5
10	8	10	18	9	6
11	8	5	13	6	8
12	10	10	20	7	4
13	10	8	18	8	6
14	11	7	18	6	7
15	11	4	15	8	2
16	13	8	21	8	4
17	15	5	20	10	4
18	15	1	16	10	6
19	15	6	21	7	7
20	16	2	18	8	2
21	16	1	17	8	3
22	18	5	23	8	7
23	18	2	20	8	3
24	18	6	24	9	8
25	20	9	29	10	8
26	20	10	30	10	2
27	20	6	26	6	5
28	20	2	22	6	3
29	20	4	24	7	6
30	21	7	28	10	2
31	21	9	30	8	8
32	21	8	29	7	6
33	21	2	23	5	5
34	22	1	23	6	2
35	24	7	31	8	8
36	24	4	28	5	8
37	24	1	25	5	6
38	24	4	28	7	3
39	25	4	29	10	4
40	25	7	32	5	1
41	26	8	34	5	6
42	28	6	34	6	3
43	28	4	32	7	4
44	29	3	32	6	8
45	30	2	32	7	5
46	30	7	37	7	2
47	30	7	37	7	2
48	32	7	39	9	5
49	32	3	35	6	7
50	32	4	36	6	8
51	32	5	37	9	4
52	34	5	39	6	7
53	34	2	36	5	1
54	34	1	35	7	2
55	34	5	39	10	8
56	36	9	45	9	7
57	36	3	39	5	4
58	37	10	47	10	2
59	37	2	39	7	3
60	37	1	38	5	1
61	37	4	41	10	2
62	37	4	41	7	5
63	38	7	45	8	4
64	39	9	48	7	8
65	41	3	44	8	5
66	41	3	44	5	6
67	41	9	50	9	8
68	41	5	46	10	6
69	44	4	48	10	3
70	44	7	51	7	3
71	46	1	47	7	3
72	47	10	57	9	2
73	47	1	48	7	6
74	48	9	57	5	7
75	48	7	55	8	2
76	48	3	51	6	3
77	48	1	49	10	3
78	49	6	55	7	1
79	50	1	51	6	2
80	51	5	56	7	7
81	51	1	52	9	2
82	51	7	58	7	8
83	52	8	60	9	3
84	57	3	60	9	7
85	58	9	67	6	4
86	60	4	64	7	6
87	60	7	67	9	2
88	64	2	66	9	7
89	67	1	68	10	6
90	67	10	77	5	7
